CHR	arm	gene	dmr.no	dmr.start	dmr.end	dmr.size	dmr.core.start	dmr.core.end	dmr.core.size	X01_AVG	X11_AVG	deltaBeta	dmr.p	dmr.p.rank
1	p	LOC100129534	44	2282538	2283170	633	2282601	2283063	463	0.75310444715772	0.841813830547878	0.0887093833901588	8.13940978344428e-06	6185
1	p	MORN1	45	2287851	2288721	871	2288167	2288463	297	0.754601022026627	0.83119618183344	0.0765951598068124	5.48992835376836e-07	5673
1	p	MORN1	46	2304237	2304393	157	2304264	2304375	112	0.4690171200264	0.745972330354849	0.27695521032845	3.68703116208578e-40	610
1	p	RER1	47	2328736	2329368	633	2328848	2329176	329	0.745305606459986	0.86338160382932	0.118075997369334	2.27481929676709e-05	6381
1	p	PEX10	48	2336690	2338355	1666	2336721	2338210	1490	0.776597064975027	0.829005214247803	0.0524081492727766	0.000206954016731208	6763
1	p	PEX10	49	2345273	2345470	198	2345333	2345410	78	0.36279721454152	0.568748154193046	0.205950939651526	8.99133490156524e-45	468
1	p	RER1	50	2359886	2360100	215	2359927	2360074	148	0.429287027970023	0.70134335490676	0.272056326936737	9.17493330671707e-40	619
1	p	PLCH2	51	2382554	2384385	1832	2382583	2383687	1105	0.511905520126437	0.584593793401614	0.0726882732751777	7.36609486404434e-08	5340
1	p	PLCH2	52	2389047	2392775	3729	2389638	2391837	2200	0.549954152387866	0.58818580573512	0.038231653347254	0.011556147195786	7024
1	p	PLCH2	53	2425544	2426351	808	2425860	2426035	176	0.343022852551381	0.500550399909887	0.157527547358506	8.09361353418522e-08	5359
1	p	PLCH2	54	2428548	2429321	774	2428864	2429005	142	0.573578351494302	0.766196529308922	0.192618177814619	1.94200414386355e-12	3738
1	p	PANK4	55	2436891	2437356	466	2437047	2437200	154	0.348340675455513	0.518318390012868	0.169977714557355	9.97935899536754e-12	3954
1	p	PANK4	56	2458211	2458358	148	2458226	2458298	73	0.0635905420809938	0.0926930538526082	0.0291025117716144	4.23376715327224e-17	2652
1	p	LOC115110	57	2483411	2484249	839	2483719	2483933	215	0.766727049598567	0.856967063886857	0.0902400142882898	6.18017211555981e-06	6135
1	p	C1orf93	58	2521076	2523136	2061	2521842	2523091	1250	0.803597576915761	0.898867533854797	0.0952699569390368	5.13432045719762e-06	6097
1	p	MMEL1	59	2537444	2537852	409	2537547	2537774	228	0.663579695445916	0.791909707484746	0.12833001203883	5.47474284532024e-12	3871
1	p	MMEL1	60	2540298	2541880	1583	2540942	2541236	295	0.619459014193102	0.817882764984896	0.198423750791793	5.0499056654824e-15	3073
1	p	TTC34	61	2569575	2572883	3309	2571229	2572713	1485	0.469885184744235	0.667010245797436	0.197125061053201	2.30470068359662e-21	2011
1	p	TTC34	62	2701840	2705148	3309	2703494	2705124	1631	0.261806880486715	0.407626318320258	0.145819437833543	1.00233172229175e-13	3397
1	p	TTC34	63	2718210	2726015	7806	2718742	2725823	7082	0.442028500078447	0.65499650976342	0.212968009684973	4.77649447666525e-79	94
1	p	ACTRT2	64	2777131	2783984	6854	2777158	2783100	5943	0.422008075144242	0.630918775832674	0.208910700688433	1.29094585320154e-54	288
1	p	ACTRT2	65	2788205	2789973	1769	2788902	2789896	995	0.509904080341896	0.785277860474619	0.275373780132722	3.72358693060298e-26	1464
1	p	ACTRT2	66	2795309	2801078	5770	2796193	2800194	4002	0.438166194459454	0.638050950450974	0.19988475599152	2.36656596293936e-57	245
1	p	ACTRT2	67	2819109	2828326	9218	2819993	2828293	8301	0.500085704924327	0.727733718274718	0.227648013350391	6.54171149020594e-115	28
1	p	ACTRT2	68	2832759	2841192	8434	2833643	2840308	6666	0.442216051829147	0.655142413759519	0.212926361930373	1.05968752063585e-86	70
1	p	ACTRT2	69	2842514	2845822	3309	2842673	2845514	2842	0.46361007304497	0.574828843796416	0.111218770751446	7.19198143908247e-08	5335
1	p	ACTRT2	70	2862214	2864699	2486	2863098	2863815	718	0.387817584246404	0.630635333226103	0.242817748979699	1.38767219417889e-25	1530
1	p	ACTRT2	71	2898380	2901047	2668	2899264	2900163	900	0.522122286753701	0.77364769185992	0.25152540510622	3.62119575073296e-36	788
1	p	ACTRT2	72	2934623	2937965	3343	2936277	2937278	1002	0.551875423563757	0.824005391722423	0.272129968158667	4.57237549378915e-51	335
1	p	ACTRT2	73	2946047	2949396	3350	2946727	2948512	1786	0.458846865104599	0.624765683724628	0.165918818620029	1.43707688277376e-28	1260
1	p	ACTRT2	74	2953224	2955313	2090	2954108	2954429	322	0.360108624098411	0.612069186604509	0.251960562506097	4.9523827971579e-42	543
1	p	FLJ42875	75	2984140	2984353	214	2984218	2984275	58	0.379715639163222	0.229557914268154	-0.150157724895068	1.380440053042e-11	3988
1	p	PRDM16	76	3000861	3001269	409	3001002	3001128	127	0.570712040719677	0.72400838183239	0.153296341112714	1.19653331925847e-09	4593
1	p	PRDM16	77	3006150	3008349	2200	3006329	3008033	1705	0.566950985751822	0.808817161728662	0.24186617597684	6.74127717099478e-34	915
1	p	PRDM16	78	3010728	3011620	893	3010896	3011304	409	0.529426619231094	0.736887145022163	0.207460525791069	6.04216984693328e-20	2204
1	p	PRDM16	79	3028672	3029051	380	3028813	3029051	239	0.547951299115142	0.715434977597575	0.167483678482434	1.22447869304369e-06	5832
1	p	PRDM16	80	3031658	3033281	1624	3032302	3032965	664	0.622139692642227	0.80564329274075	0.183503600098523	6.20961670723948e-17	2684
1	p	PRDM16	81	3041441	3042954	1514	3042085	3042459	375	0.68255338824632	0.850510916456664	0.167957528210344	3.73143386541397e-09	4771
1	p	PRDM16	82	3044425	3045368	944	3044741	3045166	426	0.676643653702972	0.838591396436422	0.161947742733449	2.79789968219565e-15	3010
1	p	PRDM16	83	3050521	3051446	926	3050837	3051130	294	0.70577923582728	0.858938968066697	0.153159732239416	7.5303464523574e-08	5347
1	p	PRDM16	84	3077369	3079168	1800	3077798	3079069	1272	0.454391831219799	0.545598033280518	0.0912062020607189	4.14435335301653e-06	6064
1	p	PRDM16	85	3089281	3090207	927	3089597	3090134	538	0.522470581737507	0.76505645535047	0.242585873612963	1.06370181976486e-23	1725
1	p	PRDM16	86	3094250	3096845	2596	3094566	3096529	1964	0.534392301953077	0.733699007486507	0.19930670553343	7.37262204230673e-24	1708
1	p	PRDM16	87	3099160	3100448	1289	3099233	3100343	1111	0.55558993278324	0.638549404716555	0.0829594719333152	1.60319950563849e-07	5483
1	p	PRDM16	88	3105111	3105467	357	3105151	3105326	176	0.42327404043873	0.587865378440776	0.164591338002046	4.32817808141623e-09	4796
1	p	PRDM16	89	3106646	3107934	1289	3106929	3107290	362	0.696138499756598	0.910043958406694	0.213905458650096	6.61149735222734e-12	3898
1	p	PRDM16	90	3114441	3116189	1749	3114820	3115545	726	0.58357322241554	0.807831504807146	0.224258282391607	1.76544720482338e-16	2774
1	p	PRDM16	91	3123022	3123816	795	3123054	3123695	642	0.553436031053994	0.796139636310469	0.242703605256475	7.44678381339018e-22	1962
1	p	PRDM16	92	3128689	3130866	2178	3129005	3130550	1546	0.548935024154824	0.751556728189929	0.202621704035105	1.89340331937705e-37	722
1	p	PRDM16	93	3134685	3135399	715	3134756	3135375	620	0.63783897242551	0.832928851069493	0.195089878643983	1.09463703600612e-11	3969
1	p	PRDM16	94	3140039	3141222	1184	3140299	3140906	608	0.549783603530979	0.839120477481557	0.289336873950578	3.85063459741193e-28	1285
1	p	PRDM16	95	3143469	3145354	1886	3143682	3144710	1029	0.516646949979931	0.72380975877026	0.207162808790329	1.42074845407356e-18	2419
1	p	PRDM16	96	3147863	3148083	221	3147941	3148005	65	0.606528838504408	0.853183806858501	0.246654968354092	1.02028847651705e-12	3661
1	p	PRDM16	97	3159427	3159786	360	3159568	3159645	78	0.639618683581909	0.813724790371257	0.174106106789348	2.00393347974856e-07	5519
1	p	PRDM16	98	3161963	3162314	352	3162104	3162173	70	0.347575003425608	0.568868875585443	0.221293872159835	7.02555366767601e-21	2083
1	p	PRDM16	99	3163331	3164509	1179	3163341	3164431	1091	0.535766165924564	0.525761568475307	-0.0100045974492572	7.82892761308398e-20	2216
1	p	PRDM16	100	3190837	3193924	3088	3191219	3193787	2569	0.565124199029686	0.75125214324076	0.186127944211074	6.47318193633382e-41	586
1	p	PRDM16	101	3206727	3208232	1506	3207371	3207588	218	0.606035831187661	0.807844286390357	0.201808455202696	2.0302948012067e-20	2145
1	p	PRDM16	102	3209471	3210740	1270	3209519	3210424	906	0.465709643189551	0.767955909402659	0.302246266213108	1.33149961127529e-42	520
1	p	PRDM16	103	3271487	3273376	1890	3272131	3272732	602	0.531284705152289	0.734186226806005	0.202901521653716	5.33258405001112e-14	3311
1	p	PRDM16	104	3276272	3276676	405	3276413	3276535	123	0.324340815667963	0.48805163053382	0.163710814865858	6.34890111764634e-10	4504
1	p	PRDM16	105	3289482	3290310	829	3289798	3289994	197	0.43597156845527	0.669666419098186	0.233694850642915	3.1268404033529e-22	1914
1	p	PRDM16	106	3302657	3304775	2119	3302968	3304131	1164	0.608958492738894	0.802271635431245	0.193313142692351	6.8564712284911e-25	1602
1	p	PRDM16	107	3314965	3315597	633	3315163	3315497	335	0.488763070891661	0.708900620309727	0.220137549418066	5.01219898591548e-14	3305
1	p	PRDM16	108	3322222	3322504	283	3322222	3322363	142	0.524683398073078	0.719003810637491	0.194320412564413	1.26510943880812e-14	3166
1	p	PRDM16	109	3331002	3332405	1404	3331080	3332264	1185	0.541809336666904	0.676108082869974	0.134298746203071	9.3729551322032e-16	2905
1	p	PRDM16	110	3339226	3340514	1289	3339870	3340187	318	0.309852810385859	0.419791695812052	0.109938885426193	7.10091058623746e-10	4523
1	p	PRDM16	111	3346813	3349215	2403	3347146	3348571	1426	0.601380559528285	0.770013234820746	0.168632675292461	1.6823738761403e-17	2591
1	p	PRDM16	112	3352256	3355233	2978	3352257	3354467	2211	0.575877393161929	0.815795509529589	0.23991811636766	2.04543033094448e-40	602
1	p	ARHGEF16	113	3396855	3402632	5778	3397113	3401748	4636	0.592251915801751	0.662180641541639	0.0699287257398875	1.44735385750192e-47	400
1	p	MEGF6	114	3424336	3424618	283	3424354	3424530	177	0.68098369578219	0.852583792630537	0.171600096848347	5.18758633428249e-10	4477
1	p	MEGF6	115	3476976	3478011	1036	3477168	3477695	528	0.568467253325275	0.72188366641932	0.153416413094044	4.15093943070339e-14	3275
1	p	MEGF6	116	3495457	3496745	1289	3495611	3496101	491	0.555470250554644	0.812104601689961	0.256634351135317	3.03675628169483e-23	1779
1	p	MEGF6	117	3523815	3525103	1289	3524425	3525092	668	0.748876798920828	0.882584248606613	0.133707449685785	5.01753673267349e-09	4821
1	p	TPRG1L	118	3530476	3533867	3392	3532130	3533028	899	0.627792282426428	0.819983130156584	0.192190847730157	6.60791549344418e-14	3345
1	p	WDR8	119	3562841	3564129	1289	3563325	3564031	707	0.921377511827709	0.937286478593196	0.0159089667654877	8.18857687434564e-05	6599
1	p	TP73	120	3567692	3568272	581	3567719	3568245	527	0.448235556500676	0.178397359444915	-0.269838197055761	4.27463201837236e-104	40
1	p	TP73	121	3607019	3607194	176	3607097	3607116	20	0.420233834734896	0.693402003172443	0.273168168437548	1.12589510154953e-18	2403
1	p	TP73	122	3615074	3616078	1005	3615390	3615762	373	0.47005533328782	0.759341069389076	0.289285736101256	1.09282401369506e-24	1618
1	p	TP73	123	3619574	3621373	1800	3619574	3621048	1475	0.423779494752019	0.574936267878005	0.151156773125986	5.38505493807461e-09	4832
1	p	CCDC27	124	3672781	3673644	864	3673097	3673328	232	0.626373148085786	0.82096391149887	0.194590763413084	9.7349327446906e-12	3951
1	p	KIAA0562	125	3774767	3774918	152	3774827	3774858	32	0.221813537986624	0.320564215545237	0.0987506775586125	1.14465480362729e-08	4956
1	p	LOC100133612	126	3824300	3824456	157	3824319	3824447	129	0.593898124987484	0.833541992722554	0.23964386773507	1.34495253784002e-11	3982
1	p	LOC100133612	127	3825999	3828072	2074	3826425	3827651	1227	0.288543427221231	0.487844060516913	0.199300633295682	6.04325423063947e-31	1089
1	p	RP13-614K11.1	128	4067586	4069425	1840	4068470	4068541	72	0.648006364854863	0.786468396987141	0.138462032132278	3.45218880045935e-05	6450
1	p	RP13-614K11.1	129	4078122	4080170	2049	4079006	4079286	281	0.503704576871683	0.76109074977411	0.257386172902427	1.44239592789117e-23	1740
1	p	RP13-614K11.1	130	4086298	4088110	1813	4087182	4087676	495	0.425494326053881	0.52995481506591	0.104460489012028	2.3338215224838e-05	6387
1	p	RP13-614K11.1	131	4186953	4190364	3412	4187837	4188710	874	0.706851014150043	0.896472540513829	0.189621526363786	6.56679467088332e-11	4172
1	p	RP13-614K11.1	132	4229876	4232104	2229	4230760	4231220	461	0.552917164702274	0.873671941549775	0.320754776847501	3.10460156260466e-21	2033
1	p	AJAP1	133	4658804	4662303	3500	4659688	4662148	2461	0.39579834714707	0.683636818420212	0.287838471273142	5.97074585347422e-51	337
1	p	AJAP1	134	4697035	4699300	2266	4697919	4698416	498	0.434872341338904	0.575194750256353	0.140322408917449	2.90992765694733e-08	5162
1	p	AJAP1	135	4715431	4715598	168	4715467	4715520	54	0.270686463242941	0.0902600328026023	-0.180426430440339	2.30756990618096e-10	4365
1	p	AJAP1	136	4735783	4736503	721	4736099	4736187	89	0.430473707782705	0.786481953920537	0.356008246137832	3.24497548275141e-30	1138
1	p	AJAP1	137	4832302	4832458	157	4832352	4832432	81	0.616575842163107	0.890298700232495	0.273722858069388	2.805544903321e-18	2464
1	p	AJAP1	138	4834194	4844899	10706	4834960	4844111	9152	0.617206075874594	0.86849235582389	0.251286279949297	9.71243433084201e-66	169
1	p	MIR4417	139	5539074	5541834	2761	5539958	5540950	993	0.511027066496701	0.795835870943422	0.284808804446721	1.07970933028018e-41	556
1	p	MIR4417	140	5561065	5562879	1815	5561949	5561995	47	0.552571796338784	0.735810534372395	0.183238738033611	9.77312170850263e-12	3952
1	p	MIR4689	141	5778279	5780267	1989	5779163	5779383	221	0.493375088630099	0.745560093846428	0.252185005216329	8.59545320869062e-18	2537
1	p	MIR4689	142	5895577	5897537	1961	5896461	5896653	193	0.334449920774103	0.57945715278534	0.245007232011237	7.64658029046977e-25	1607
1	p	NPHP4	143	6061578	6064051	2474	6062462	6063456	995	0.696668474259681	0.768077927812632	0.0714094535529507	0.000213381256323856	6765
1	p	KCNAB2	144	6105543	6106260	718	6105859	6105944	86	0.658287828521621	0.79240863895555	0.134120810433929	6.03629201365566e-05	6552
1	p	KCNAB2	145	6154033	6154665	633	6154081	6154558	478	0.774099560694392	0.882739491283779	0.108639930589387	1.29119567602263e-07	5444
1	p	CHD5	146	6162734	6166736	4003	6162744	6165483	2740	0.374339491866524	0.663616387559062	0.289276895692538	3.24592475026737e-38	681
1	p	CHD5	147	6191177	6192765	1589	6191821	6192121	301	0.53285490420864	0.753292984840856	0.220438080632216	5.72333054134794e-23	1814
1	p	ICMT	148	6294627	6294909	283	6294656	6294850	195	0.371390153467051	0.587080547783956	0.215690394316905	8.28866429805777e-19	2384
1	p	HES3	149	6304198	6304339	142	6304199	6304272	74	0.342548107330519	0.155475810335165	-0.187072296995354	1.75996613806981e-14	3198
1	p	ACOT7	150	6333480	6334112	633	6333502	6333867	366	0.743194866635956	0.850759278539773	0.107564411903817	2.91152905424717e-06	5990
1	p	ACOT7	151	6390279	6391146	868	6390473	6390830	358	0.848822979521387	0.617752921125293	-0.231070058396095	5.99710729091759e-108	36
1	p	ACOT7	152	6445779	6446550	772	6445804	6446234	431	0.531880060421809	0.691951680383198	0.160071619961389	5.93703796849672e-13	3592
1	p	ESPN	153	6507901	6508113	213	6507979	6508035	57	0.176256663432867	0.0717068425546662	-0.104549820878201	0.000404240930367195	6834
1	p	ESPN	154	6515502	6515702	201	6515580	6515624	45	0.441758124874264	0.217409769885655	-0.224348354988609	2.15789653177908e-11	4041
1	p	TNFRSF25	155	6525971	6526151	181	6526049	6526129	81	0.606282019848704	0.35794572342208	-0.248336296426624	2.52484152919794e-29	1199
1	p	PLEKHG5	156	6566021	6566653	633	6566138	6566528	391	0.707199753193275	0.874899396498492	0.167699643305217	1.18205528530955e-08	4961
1	p	CAMTA1	157	7110868	7111632	765	7111184	7111367	184	0.499584632817369	0.713726106676675	0.214141473859306	7.30802394058248e-17	2705
1	p	CAMTA1	158	7120752	7121067	316	7120893	7120926	34	0.564413076150836	0.807351360571515	0.24293828442068	2.10147634144028e-11	4038
1	p	CAMTA1	159	7122589	7122745	157	7122639	7122726	88	0.56742934579907	0.813037698265584	0.245608352466514	2.30118011494945e-11	4051
1	p	CAMTA1	160	7307696	7308682	987	7308012	7308366	355	0.400021472623918	0.634624531354447	0.234603058730528	5.18709382273015e-21	2067
1	p	CAMTA1	161	7318809	7319441	633	7318905	7319248	344	0.550368080650082	0.832928817228406	0.282560736578324	5.37027271872456e-18	2507
1	p	CAMTA1	162	7408477	7409319	843	7408793	7409003	211	0.438415567074762	0.718616262104363	0.280200695029602	1.42367597082661e-22	1870
1	p	CAMTA1	163	7692005	7692683	679	7692321	7692367	47	0.366911103043482	0.566963011774523	0.200051908731041	5.46159127522628e-12	3870
1	p	TNFRSF9	164	7998940	8001688	2749	7999572	8001252	1681	0.440031334598918	0.579137393494367	0.139106058895449	1.00276479187082e-26	1408
1	p	SLC45A1	165	8403490	8403821	332	8403631	8403712	82	0.35616904840847	0.472277175458555	0.116108127050085	1.47806682916199e-05	6295
1	p	RERE	166	8406237	8414850	8614	8407891	8414772	6882	0.543811348506125	0.588224380523406	0.0444130320172809	9.95192306367042e-50	357
1	p	CA6	167	9005531	9005824	294	9005636	9005734	99	0.741617143839743	0.851476145714323	0.10985900187458	5.76780905831801e-08	5283
1	p	SLC2A5	168	9128843	9130131	1289	9129487	9129648	162	0.522453601234345	0.289218985597324	-0.233234615637021	1.62611420898059e-17	2588
1	p	H6PD	169	9254161	9257995	3835	9255815	9257421	1607	0.303380221846036	0.372378865735743	0.0689986438897067	8.79562242861802e-10	4547
1	p	SPSB1	170	9338799	9340567	1769	9339380	9340507	1128	0.289562815719943	0.387690192356715	0.0981273766367718	7.17371647553678e-12	3915
1	p	SPSB1	171	9380555	9380957	403	9380566	9380800	235	0.721362189704099	0.588457720690671	-0.132904469013427	5.24116328911974e-14	3307
1	p	TMEM201	172	9663889	9664711	823	9664205	9664395	191	0.900015498757503	0.844337505601493	-0.0556779931560093	2.41730949887859e-38	677
1	p	PIK3CD	173	9780304	9781222	919	9780397	9780906	510	0.65674298239476	0.78175443131024	0.125011448915481	4.08819032917766e-09	4790
1	p	RBP7	174	10056777	10056913	137	10056837	10056853	17	0.286177222374497	0.60120480577241	0.315027583397913	6.23277765751475e-44	488
1	p	APITD1	175	10490024	10490077	54	10490025	10490063	39	0.22766375389087	0.39396130335977	0.1662975494689	1.85125294452859e-29	1186
1	p	PEX14	176	10688442	10692589	4148	10690011	10692435	2425	0.901856304913441	0.856152651037079	-0.0457036538763621	8.71826358832079e-19	2387
1	p	CASZ1	177	10694032	10697720	3689	10694312	10697703	3392	0.507747072100282	0.610974369453882	0.1032272973536	0.000165719431052564	6728
1	p	CASZ1	178	10725140	10725332	193	10725218	10725332	115	0.925379267509919	0.923113820927779	-0.0022654465821399	7.70364250132626e-05	6587
1	p	CASZ1	179	10731747	10733346	1600	10732063	10733030	968	0.844021335639746	0.745334604911183	-0.0986867307285632	4.78036884384943e-34	905
1	p	CASZ1	180	10839249	10839775	527	10839450	10839574	125	0.338712717323801	0.673091146877889	0.334378429554088	3.24988178541436e-29	1210
1	p	C1orf127	181	10916460	10918335	1876	10917344	10917451	108	0.534194777545327	0.700872419800088	0.166677642254761	5.78920442400485e-08	5285
1	p	C1orf127	182	11023767	11024399	633	11024083	11024261	179	0.757017374741781	0.854710957154426	0.0976935824126443	5.99532203226657e-09	4853
1	p	PTCHD2	183	11557689	11560437	2749	11559063	11560374	1312	0.467067177007209	0.606755800383425	0.139688623376217	4.48949098674954e-08	5245
1	p	PTCHD2	184	11596422	11596578	157	11596434	11596578	145	0.70462382439082	0.87852697919988	0.17390315480906	2.06409090508891e-10	4345
1	p	KIAA2013	185	11986654	11986794	141	11986714	11986734	21	0.133599049032978	0.165211508378975	0.0316124593459971	0.000238654400222252	6778
1	p	TNFRSF8	186	12201570	12206097	4528	12201600	12204096	2497	0.257310072797196	0.421683159807437	0.164373087010241	4.61185315196018e-25	1579
1	p	TNFRSF1B	187	12251791	12251947	157	12251820	12251934	115	0.66311950926838	0.841861285280807	0.178741776012427	2.73471198342576e-07	5563
1	p	VPS13D	188	12587032	12588800	1769	12587709	12588654	946	0.585240676181938	0.734541676825559	0.149301000643621	5.73723625086259e-08	5280
1	p	DHRS3	189	12608732	12610988	2257	12609308	12610104	797	0.315218416528043	0.418849701938291	0.103631285410247	4.54896130210093e-10	4454
1	p	AADACL4	190	12703863	12704073	211	12703864	12704007	144	0.790511510930468	0.889274751079965	0.0987632401494971	1.18060879046392e-07	5428
1	p	PRAMEF1	191	12851404	12851883	480	12851605	12851682	78	0.527195855061046	0.753987998516655	0.226792143455609	3.19737601837304e-21	2034
1	p	LRRC38	192	13835098	13838406	3309	13835266	13838127	2862	0.480786244483491	0.742066415508702	0.26128017102521	5.02107472663454e-15	3072
1	p	PDPN	193	13881175	13881487	313	13881331	13881461	131	0.776952845975163	0.918576108077319	0.141623262102156	1.00893246547863e-07	5399
1	p	KIAA1026	194	15250296	15250466	171	15250374	15250388	15	0.143135733197177	0.192159953803071	0.0490242206058941	5.74360400420449e-08	5282
