mean.A	mean.B	delta	Pvalue.ttest	p.adjust.BH	Pvalue.wilcox	a.shapiro.pvalue	b.shapiro.pvalue
?|404770	0.0108406611279894	8.57191927148265e-05	0.0107549419352746	0.233117088446105	0.265394640284296	0.136320343553089	2.11694420145021e-44	0.20733408258158
?|441362	0.00438071793089231	9.42389239036817e-05	0.00428647900698863	0.0930146246307622	0.112540300339596	0.814913552884946	4.54123587220909e-44	0.786449899991533
?|442388	0.0130793995124184	0.106903999299567	-0.0938245997871486	0.00268566017906228	0.00380717317795537	0.0117413737478361	3.50233913954828e-42	6.02297007752202e-11
?|553137	0.562037808306433	1.21106809318489	-0.649030284878458	0.0100008940271099	0.0134500429235289	1.53006921660633e-07	3.91357319450696e-41	9.72008131804869e-08
?|57714	599.65884376043	719.71688001707	-120.05803625664	0.0252917739175685	0.032736439938318	0.000269569863463162	7.88895960783401e-28	2.61347759632643e-06
?|645851	17.4153644862078	7.6584436684281	9.75692081777972	3.93469882772072e-17	1.33702915643717e-16	3.49306054108917e-09	1.08265077919354e-26	2.35141109266872e-05
?|652919	12.0439182908046	32.5753260371579	-20.5314077463533	0.000149158151721815	0.000232773336348478	4.70725833412741e-05	6.39336785776072e-29	1.70776825531532e-05
?|653553	931.873460965438	232.49445028833	699.379010677108	2.24993872546183e-60	4.26139224838164e-59	2.90100705525195e-21	7.26404485705555e-25	0.00251213568911815
?|728045	0.000100550876404256	0.000115092469623284	-1.45415932190275e-05	0.323425196843941	0.357026766154878	0.296279155528297	0.0832408850207288	0.896254933535386
?|728603	0.100518255845282	0.341479191854499	-0.240960936009218	0.0656610693090016	0.08109772086766	0.474514276523415	1.12012135270371e-43	2.06539017919403e-12
?|728788	0.674790649414564	0.974536704043535	-0.299746054628971	0.0249788871511083	0.0323559326245682	2.98557153061907e-05	6.34748063805383e-33	0.000161574910992498
?|729884	726.834893161846	3.48352983825304	723.351363323593	6.68145024049814e-24	3.42770751843247e-23	8.66005885525419e-28	7.07412490623372e-36	1.61058018276322e-14
?|8225	671.571957121887	594.682308208226	76.8896489136609	0.00319174766953869	0.00449449735276399	0.672548200335655	6.60392686722248e-24	0.944396012592937
?|90288	13.039940435669	100.725939428009	-87.6859989923397	1.6666319422181e-06	3.01713984281363e-06	3.44569115400581e-20	3.60145742556313e-38	2.28042391566421e-07
A1BG|1	117.065961194596	87.5923609138388	29.4736002807574	0.000987969875692187	0.00145352988304094	0.48422925532141	7.39055507235987e-29	4.78367799714462e-06
A1CF|29974	1.49586095697234	0.0731693490320505	1.42269160794029	0.106944474284778	0.128234949246202	0.860180904159064	4.17363176884126e-44	9.09067142985444e-14
A2BP1|54715	5.65922812750197	1.29591190353672	4.36331622396525	0.021468527047009	0.028003197509666	0.589563009990957	5.34988128199646e-43	4.68751885231591e-15
A2LD1|87769	88.760473398062	68.1712358640705	20.5892375339915	4.10715125193752e-10	9.30624901815795e-10	0.000551617374253048	6.42197842607683e-16	0.00610889891507317
A2ML1|144568	1716.03648554575	7.7003627505599	1708.33612279519	7.72084128797e-30	5.19896990761929e-29	1.72582997309098e-26	1.64265403794418e-33	1.69374525788872e-15
A2M|2	10611.0838657699	111416.550057269	-100805.466191499	1.03916948367721e-23	5.27837423784681e-23	1.41270034341646e-31	1.15439053558679e-30	0.0331812647455846
A4GALT|53947	1395.89373167939	503.162789821486	892.730941857904	5.22667030154022e-37	4.60355074907431e-36	1.04498749831052e-10	6.01387200198489e-23	6.25491426416524e-06
A4GNT|51146	1.87397391809284	4.21780721932751	-2.34383330123468	8.70623646267012e-06	1.49367210508131e-05	1.22162879917835e-11	1.90264154384379e-37	0.00235196041706312
AAA1|404744	0.880687427338542	0.00960654834588757	0.871080878992655	3.48527005129642e-12	8.83190316257303e-12	1.08554975156824e-06	3.129636338312e-39	7.85163899352751e-16
AAAS|8086	865.929034687104	543.799307909692	322.129726777412	5.88464323017109e-58	1.02998815139508e-56	1.43191207268076e-23	8.85174744247824e-11	0.0379710557536972
AACSL|729522	8.64341834739424	2.35625125842894	6.2871670889653	0.0285329681030494	0.0367440486811583	0.0920590909212377	1.91126916515784e-43	7.30642919868508e-08
AACS|65985	1088.12141615643	587.197671986719	500.923744169709	6.13871484076473e-44	6.88710133310058e-43	1.52451040726425e-17	2.31478435555507e-25	0.0208058280460652
AADACL2|344752	27.150430729912	2.33127217096739	24.8191585589447	2.59773832948795e-09	5.62359401546996e-09	1.41392882817354e-06	1.93447631931656e-39	4.04353365732823e-14
AADACL3|126767	0.729639945939595	0.012366123202552	0.717273822737043	0.044414601227723	0.0559639240092292	0.113317716382699	6.76455895230091e-44	3.5733372508598e-15
AADACL4|343066	0.180451930897802	0.169404580296228	0.0110473506015744	0.896573651281092	0.90870087547278	0.0710543574703234	1.01264494666029e-43	8.44366422452967e-10
AADAC|13	254.085774843918	239.983829068932	14.1019457749865	0.753680695911224	0.777696053060931	1.17356695752662e-05	8.97611075760134e-40	1.88286582949687e-07
AADAT|51166	97.2045043363291	111.48735161543	-14.2828472791014	0.0138308316696048	0.0183603261999648	1.0512385935113e-05	4.34490470265657e-28	0.51540690287172
AAGAB|79719	1374.29131972951	778.395265262773	595.896054466737	1.80216800448711e-54	2.83962481198195e-53	2.52031312042141e-23	1.96211040498158e-12	0.000355046590888271
AAK1|22848	1252.66285720741	1036.21507168435	216.44778552306	4.20728389013966e-08	8.45699486474029e-08	0.0053269329342655	6.45206396399946e-14	0.577279790586897
AAMP|14	2739.8741064691	1789.73820960081	950.135896868291	8.56905861057791e-46	1.02464381091308e-44	2.20325421837365e-19	6.49889289850107e-15	0.971885236961116
AANAT|15	0.955209098034272	0.572499159026638	0.382709939007634	0.000819318429905606	0.00121349204186928	0.0179710115157927	2.62957482078206e-36	6.91306877114726e-07
AARS2|57505	559.728053639539	325.525184163166	234.202869476373	1.08537430638863e-35	9.12149811071014e-35	8.48688726511558e-16	8.30929798592981e-21	0.682742610644965
AARSD1|80755	527.207299207117	343.932448217689	183.274850989428	3.09755391325407e-43	3.38096115858689e-42	2.27129516918256e-15	1.85161277987213e-12	0.0071096264200698
AARS|16	4160.681220759	2510.45430843381	1650.2269123252	3.08045842690249e-40	3.05383350858208e-39	3.35858350107561e-15	1.44783525290557e-20	0.850445401727558
AASDHPPT|60496	965.929617148773	661.995144067062	303.934473081711	1.42503133635486e-26	8.35445984200501e-26	7.57961141006056e-13	1.11942725891006e-26	0.00372392043675922
AASDH|132949	295.967198600255	242.860173485876	53.1070251143792	3.34467453127547e-06	5.9126496298964e-06	0.12874524237027	4.08599248526801e-27	0.50728752878838
AASS|10157	588.736139388225	751.177628477578	-162.441489089353	0.0100567488074499	0.0135216181902916	6.78967944165258e-06	6.77648111475563e-29	5.75766451397077e-08
AATF|26574	1502.17705635573	986.898893418038	515.278162937688	6.19478261221777e-39	5.90459989839569e-38	1.57993011953282e-14	1.71139972312893e-10	0.354539418373995
AATK|9625	93.3454973918836	720.998093679942	-627.652596288059	1.77384085811496e-17	6.14973432251911e-17	2.06369238847979e-30	5.74563766962229e-39	0.00130092945949589
ABAT|18	264.464888259322	334.868971504164	-70.4040832448418	0.000626173234088775	0.000935863920002667	3.69339087781279e-09	1.73121310810678e-34	0.63710062678936
ABCA10|10349	22.9548736675397	60.6386119547612	-37.6837382872214	2.00080098276888e-09	4.35706883508994e-09	2.93990364016983e-17	7.70733276710424e-40	0.0477538588968451
ABCA11P|79963	87.9516002008615	81.7942141948298	6.1573860060317	0.182360474287291	0.211456167264903	0.261204130087141	4.03327431421258e-31	0.0388119620267285
ABCA12|26154	538.797297462281	4.03109016928968	534.766207292991	1.67472328755298e-49	2.2770691269371e-48	7.98165413429097e-30	1.3352941643996e-31	8.00509649000448e-10
ABCA13|154664	1295.45383374635	220.511139911498	1074.94269383485	4.79355067826647e-34	3.77943122025687e-33	1.32120551539474e-13	8.64255453206373e-23	1.1911395176136e-10
ABCA17P|650655	16.9404107924795	2.61892958217107	14.3214812103084	1.07560636204345e-14	3.16107561109563e-14	6.81149937589721e-08	5.35351693216201e-38	3.36329608459492e-05
ABCA1|19	1498.89664608849	1847.86897298284	-348.972326894344	0.0105636085323013	0.0141697467066278	0.00135455737460472	1.63875547665227e-18	3.54971961473959e-05
ABCA2|20	996.955703688922	978.15311423934	18.8025894495822	0.722455657181182	0.748372204721838	0.0366760824225035	1.10327754888418e-24	0.231189832040354
ABCA3|21	1790.25012521202	22543.093706182	-20752.84358097	2.0342825509912e-18	7.49028964390251e-18	2.67269881115943e-31	1.76561909367947e-31	0.000138893944158849
ABCA4|24	509.362592601551	35.5999873569071	473.762605244644	1.58075346304716e-11	3.86362492259777e-11	0.729801806161729	2.42282754981228e-38	0.000175152660012249
ABCA5|23461	470.881231596147	320.017899771871	150.863331824275	2.9012075819814e-12	7.39934072865342e-12	0.00517767473536648	9.87559057299619e-24	0.0808452475611646
ABCA6|23460	72.2056840185859	391.798823530845	-319.593139512259	6.17118681234809e-20	2.49361614730011e-19	4.2904978004425e-29	7.24507699432576e-33	0.0278716838659492
ABCA7|10347	486.047175224229	529.608321612697	-43.5611463884677	0.174333256998095	0.202766604318371	0.00404193148420055	4.58836759563693e-25	0.0112202425391477
ABCA8|10351	65.0570952457413	1377.1002192866	-1312.04312404086	2.3676133485321e-23	1.17955519676565e-22	8.76438832559575e-32	8.92553327474717e-35	0.0064502323555339
ABCA9|10350	39.1036694280072	260.801067566697	-221.69739813869	8.50579294846136e-19	3.20308941718379e-18	4.51847659692975e-30	7.57071492145177e-27	0.034064467342731
ABCB10|23456	561.670765035505	475.731581159386	85.9391838761182	9.44401319365347e-08	1.85563383502611e-07	0.014216050157246	1.22670327430715e-13	0.39633396167502
ABCB11|8647	4.10952591956969	1.79385679671749	2.3156691228522	0.0878575994925809	0.106778214359923	0.710530351018464	2.60170220301576e-43	3.81514063837736e-13
ABCB1|5243	42.2520913340157	254.631374686889	-212.379283352873	1.29783809070134e-09	2.8571642547919e-09	1.5789154065892e-26	1.56175551811478e-38	1.20985849617713e-06
ABCB4|5244	11.9212990372136	12.6167574775108	-0.695458440297207	0.875357878106373	0.889225871637931	0.649219498940704	1.0278703094681e-38	1.91259024344866e-14
ABCB5|340273	4.44372604731011	5.09498342477187	-0.651257377461762	0.49808298369138	0.533361588596866	9.00358377342856e-07	5.60606677211213e-40	1.70077520850399e-06
ABCB6|10058	1365.83878438877	260.704983700624	1105.13380068814	2.67699624478657e-71	7.07354052789099e-70	7.42278735699337e-25	2.55418595757174e-22	6.3420297004723e-06
ABCB7|22	406.702276846882	384.594091377608	22.108185469274	0.0357304674165313	0.0454652758927056	0.239971080104358	1.15601022439373e-12	0.0024216591230252
ABCB8|11194	698.643430109786	622.94046638721	75.7029637225755	0.000595497467101966	0.000891574308836174	0.076391787208468	6.19017532251227e-25	0.36981926942797
ABCB9|23457	192.881729860316	80.5720099231261	112.30971993719	2.19766497825158e-36	1.89660612309724e-35	8.1710925916227e-23	6.11983750413919e-21	0.00370585613678615
ABCC10|89845	792.017791205348	468.180614855577	323.837176349771	2.46707052479003e-29	1.62084559822285e-28	1.14204825982243e-13	5.76307034014048e-21	0.0188791749234454
ABCC11|85320	5.59479336693775	1.05437857730805	4.5404147896297	5.16920268464006e-07	9.69302222288291e-07	7.69818407059365e-17	1.15446970110306e-42	8.5328563169611e-12
ABCC12|94160	1.804527992526	0.752432703649751	1.05209528887625	0.401579488315185	0.436650168128326	3.24371379894804e-11	2.72215664332605e-44	1.26090229540113e-05
ABCC13|150000	5.93753595913214	20.7913937363155	-14.8538577771833	3.08609817428753e-08	6.25846321772987e-08	1.11378955965279e-23	3.58166583383338e-42	4.9508173809282e-05
ABCC1|4363	7190.95202410104	1811.06579991129	5379.88622418976	3.42202111524138e-54	5.34277684540081e-53	2.53795873838393e-18	2.23590695898225e-25	0.236908171098921
ABCC2|1244	274.083056346676	8.86865958686852	265.214396759807	1.29926394876372e-09	2.8599965832602e-09	9.49214537920732e-05	1.31129704260054e-39	2.27105587034909e-05
ABCC3|8714	1192.40212311894	964.363301554529	228.038821564409	0.00839030698876438	0.0113733918385264	0.040654127839775	6.66765810808546e-28	0.0135951844315607
ABCC4|10257	629.837364925812	881.364395952728	-251.527031026916	5.26673344982779e-09	1.12088011255742e-08	1.39768778377543e-10	2.22536939162105e-23	0.106295426848529
ABCC5|10057	7358.83887623203	603.082997769273	6755.75587846276	6.78318467898061e-63	1.38572701138459e-61	1.30972025429126e-28	7.76117225304374e-28	0.0229826342943195
ABCC6P1|653190	6.17449366059112	32.1665702600649	-25.9920765994738	1.49081196766036e-15	4.61587400211655e-15	1.13875289199438e-26	1.6438432374975e-40	0.00830499475894739
ABCC6P2|730013	15.063691541003	67.6810876719307	-52.6173961309277	1.14567894502248e-21	5.12460444885764e-21	7.58336970443793e-29	1.43527420620893e-27	0.0142835082636733
ABCC6|368	64.8291520697174	589.091361475817	-524.2622094061	7.54709050854181e-28	4.66293455404369e-27	2.587623031119e-31	1.2360721476587e-30	0.27386758308091
ABCC8|6833	16.6940710594973	19.4573054918865	-2.76323443238923	0.670799301850809	0.699948183894032	1.24127313221186e-13	8.75660756686485e-43	6.90293672798453e-11
ABCC9|10060	193.495203682025	713.226740903937	-519.731537221911	2.37792509096763e-23	1.18440514416925e-22	6.79169119277702e-27	1.50103483354384e-26	0.0212208998406012
ABCD1|215	426.593867570306	398.910705997656	27.6831615726507	0.169952793368072	0.198008217037787	0.751338428206732	1.98584283522268e-21	0.0752674552416021
ABCD2|225	18.5523710820282	35.0096595971265	-16.4572885150983	3.71956816104552e-05	6.08400684468017e-05	9.85834344447755e-10	3.10940768313947e-27	4.93008528220356e-06
ABCD3|5825	961.668333684723	1454.04296545943	-492.374631774706	1.38078312887263e-14	4.03312824283455e-14	4.82107928872735e-17	8.08963815817024e-32	0.0922484508817517
ABCD4|5826	506.661288919138	674.757163742773	-168.095874823634	4.243839818522e-14	1.2031244865241e-13	2.93547666827951e-13	1.02034627483191e-16	0.784951514269004
ABCE1|6059	1919.55439646026	1132.46201417314	787.092382287116	1.34084685552401e-29	8.91769575340569e-29	4.53006189237869e-20	1.54152819811806e-14	0.0262703661254461
ABCF1|23	2299.14807718362	1614.34620613751	684.80187104611	2.30249847487677e-19	9.00601946803106e-19	1.77873638387985e-12	1.54234960411466e-14	0.0130489175561683
ABCF2|10061	1861.88035422274	1049.87777863325	812.002575589492	4.07601286061349e-38	3.75941689313817e-37	3.4893690009343e-21	4.71215511746909e-20	4.6420614828642e-07
ABCF3|55324	2305.95082913227	924.323710889434	1381.62711824283	5.25406454074785e-75	1.547649915152e-73	3.98976275207562e-29	3.49517456686383e-30	0.889312200089295
ABCG1|9619	1077.86407621487	2032.3890761926	-954.524999977727	3.44168578577952e-14	9.80317020918969e-14	1.60517386208146e-16	1.47951708367076e-18	0.941927367837311
ABCG2|9429	104.184997456848	360.015651064855	-255.830653608007	7.31536070083252e-18	2.59443203573661e-17	1.0241724945619e-23	1.12640468004935e-33	0.0483285356384458
ABCG4|64137	7.29086566437638	3.52813163917447	3.76273402520191	3.84419886785745e-08	7.74764375733595e-08	0.000102404254221633	6.5569997179262e-35	3.0451869265435e-06
ABCG5|64240	3.85429882464028	1.41973767323899	2.43456115140129	0.100299451170017	0.120677920298383	0.927809300247896	5.67130064793014e-44	4.29372855836519e-05
ABCG8|64241	2.42429150782057	0.0758264912704839	2.34846501655008	0.000246908900584542	0.000379921055077662	1.66849537941374e-06	5.25265422084617e-43	7.14130655475209e-12
ABHD10|55347	754.505596582904	468.955285477632	285.550311105272	4.68441427273905e-17	1.58522679138958e-16	2.16812339204679e-12	5.87179841821036e-20	5.85489401367015e-05
ABHD11|83451	690.910487559666	350.529870251605	340.380617308061	1.81306359872439e-42	1.93170777090869e-41	2.96330463355472e-15	3.53240048585469e-22	0.371644818669837
ABHD12B|145447	25.6600083702872	14.7618323305511	10.8981760397361	0.271181880119978	0.305293369564253	1.00997372360834e-08	1.65702575688396e-43	6.80272440493199e-11
ABHD12|26090	1422.57131529164	1227.49524070699	195.07607458465	0.000108458411141158	0.000171170700218242	0.0108809867102262	5.39974457478514e-24	0.000221777635669097
ABHD13|84945	453.42894892035	639.137770021432	-185.708821101081	6.31968304954827e-12	1.57596760221396e-11	3.89043798823099e-15	4.06124730609395e-25	0.00199770964793901
ABHD14A|25864	182.548809534743	372.605973151127	-190.057163616384	2.20732028183569e-21	9.697944084393e-21	1.84939752215918e-26	7.32944500359232e-27	4.15606447981449e-05
ABHD14B|84836	906.720135264308	1673.61739866863	-766.897263404318	6.33921457902877e-25	3.42681449505107e-24	3.16022870589956e-25	1.47183308084829e-16	0.0290120846044594
ABHD15|116236	398.848930660126	374.511192999138	24.3377376609874	0.0894409358321938	0.108554732417284	0.984222106935444	9.39592231306514e-12	0.807897303514332
ABHD1|84696	16.3767875870592	4.78273260544719	11.594054981612	2.32789338334047e-22	1.08969400486464e-21	0.000223599706206952	7.05851721975692e-33	0.0343379169082658
ABHD2|11057	4922.70691143445	7798.98665123718	-2876.27973980274	1.07062106551827e-12	2.79584343629554e-12	7.35987389476766e-14	2.79871302232683e-27	0.378293756984471
ABHD3|171586	864.823390727271	400.687051529613	464.136339197657	1.9584269544835e-39	1.89752070799909e-38	1.90538773857356e-13	1.09618964583357e-25	0.000757892816482152
ABHD4|63874	1500.80659146614	885.94129387426	614.86529759188	6.82831233502101e-27	4.04478016590642e-26	2.85565547040336e-05	3.04133373844136e-23	0.869628412453939
ABHD5|51099	611.741587482663	1093.20415406437	-481.462566581703	5.6752775318273e-13	1.50736252271599e-12	1.06685822523069e-20	6.1537176580578e-18	0.00105883256182916
ABHD6|57406	198.090712211069	370.359315670306	-172.268603459236	1.52769324248946e-16	5.0143996741089e-16	1.36867188075724e-21	4.90472923159285e-38	0.0075428010560399
ABHD8|79575	342.013711217478	340.892679286077	1.12103193140069	0.939209435224209	0.946818664175009	0.251950300864856	4.0620577722418e-22	0.0993630022419304
ABI1|10006	2192.80350310516	1549.67356481027	643.129938294896	3.81491543548773e-29	2.48726671343279e-28	4.91684467131397e-11	1.03335321527503e-16	0.0213627782727959
ABI2|10152	975.491923860141	1455.15905841652	-479.667134556374	3.07822621906357e-16	9.89805207573909e-16	4.52841734084668e-17	8.08543689790782e-24	0.247925691178335
ABI3BP|25890	342.150644614434	3482.35060044997	-3140.19995583553	4.87115346709977e-24	2.51154324040747e-23	6.18118668897608e-31	1.39376540624756e-35	0.133011028248399
ABI3|51225	237.132789853469	549.136128523709	-312.003338670239	1.01522827491927e-18	3.80984312052047e-18	5.13090553307993e-22	3.36946898751922e-22	0.0247307312213526
ABL1|25	1905.30570140538	2271.51030558391	-366.204604178531	0.0011217340759406	0.00164232491714587	0.000284393510216184	1.69813742132137e-12	0.0865240977911551
ABL2|27	902.834850964282	976.420192145646	-73.5853411813641	0.279814677874153	0.314185132700806	0.251569749224835	4.39863046607756e-19	1.39866765786571e-05
ABLIM1|3983	3491.07553840599	5552.74683238104	-2061.67129397505	2.83288233787334e-11	6.82571379871816e-11	4.22631397045442e-12	5.03227394130129e-17	0.277770704396656
ABLIM2|84448	119.199117390016	101.632063895531	17.5670534944844	0.0614075904564463	0.0761374019965758	0.000362956957861169	6.8517626531883e-34	0.0223545571812226
ABLIM3|22885	214.838629078956	1062.72427163823	-847.88564255927	3.06124123127735e-26	1.77143020629525e-25	3.24097320673852e-29	4.52286796163556e-28	0.0131387073705199
ABO|28	91.4235764808927	102.441659908244	-11.0180834273513	0.306023857771751	0.340466881105008	0.0004842789782688	5.53235441408705e-27	9.38073747436147e-05
ABP1|26	114.735155699335	31.5494864490601	83.1856692502751	4.58108900797923e-05	7.43277528234721e-05	0.451530656545021	3.32588157144432e-41	1.9264883726005e-07
ABRA|137735	0.701197194572731	1.85296996376952	-1.15177276919679	1.44830193383351e-05	2.44572191178942e-05	1.21570025884601e-13	2.03378638327155e-38	1.00303965066219e-07
ABR|29	1779.92750963915	3289.03578846651	-1509.10827882736	4.49459416092741e-22	2.063011686072e-21	4.26253423196904e-23	1.08514904175573e-23	0.891110571655906
ABT1|29777	968.073278577489	629.496225737847	338.577052839641	2.25896462240422e-24	1.18767740493165e-23	1.89231100698123e-13	3.54534198026718e-25	1.25051522954735e-05
ABTB1|80325	481.046724079204	955.642064660891	-474.595340581687	2.0803530106318e-18	7.65443148051639e-18	1.25415872462825e-22	4.40250908932128e-18	0.61616665474851
ABTB2|25841	275.18500606843	139.465276839454	135.719729228976	5.57315643171279e-11	1.32310909689518e-10	3.47894836956329e-05	8.35577011492382e-35	3.5962446435804e-08
ACAA1|30	800.791633697408	1415.76865958218	-614.977025884773	2.24827261862723e-24	1.18266167391842e-23	1.56093889410894e-25	2.25142137319395e-18	0.278064960918983
ACAA2|10449	705.35724486953	1725.16453970917	-1019.80729483964	1.80602298749627e-28	1.14584233486669e-27	1.43048881866628e-25	3.685692501627e-24	0.00110796425561987
ACACA|31	2084.60336324107	2114.20676856578	-29.6034053247063	0.783525440447958	0.805415351616533	0.481933720521164	1.11587319311946e-16	0.00585865282725217
ACACB|32	177.223001377585	764.55884159876	-587.335840221175	1.27358028701584e-21	5.67814915802873e-21	2.37134371432226e-29	1.22648931245042e-26	0.524324327661152
ACAD10|80724	470.528850442106	420.236594377461	50.2922560646456	0.000500481735494752	0.000753162098617808	0.0583004706439349	4.31319134138777e-10	0.295063647189038
ACAD11|84129	491.628725143085	389.205120422123	102.423604720962	3.48244331164264e-06	6.14666812511477e-06	0.33253455006297	2.88231809344309e-21	0.610463916078335
ACAD8|27034	426.440712588982	478.984832656105	-52.5441200671228	0.0035961952116156	0.00504292629531315	7.93003642620079e-06	7.6977336619744e-33	0.51600176304228
ACAD9|28976	1285.87996041761	739.523895297984	546.356065119628	6.01508162502942e-81	2.06860369922076e-79	7.95331348473869e-22	1.90236581770012e-12	0.395604671363096
ACADL|33	40.7804695109398	429.396774158756	-388.616304647816	5.63910690705268e-19	2.14958232284996e-18	5.26284774718212e-31	1.53646621374255e-27	0.000132863934113782
ACADM|34	762.297011148327	970.738288027148	-208.441276878821	9.12310408445609e-07	1.68153739077088e-06	1.97962668397073e-09	3.91842434569607e-24	0.000998444038848093
ACADSB|36	647.186368608918	1102.12503834757	-454.938669738656	1.41218607766848e-13	3.88445771176468e-13	3.917628069775e-20	8.97506576514805e-35	0.000609735942779891
ACADS|35	372.48610996768	583.462498679835	-210.976388712155	9.70780727620636e-14	2.69557737608592e-13	9.49341055680183e-17	1.42350090606775e-15	0.231713631864199
ACADVL|37	4002.44129033597	4298.30791070126	-295.866620365295	0.0489525523100873	0.0613805332526201	0.00637774378183477	2.0783859453377e-15	0.0966201290623022
ACAN|176	66.9065533241594	40.7215832447857	26.1849700793736	0.00188343475873321	0.00270505764473953	0.0300542088672062	3.7632343433736e-34	6.83826735562936e-09
ACAP1|9744	245.124960016163	298.399958995456	-53.2749989792932	0.185810591696436	0.215189376022085	0.000685074199987656	1.53092362165691e-37	1.36653042814715e-10
ACAP2|23527	2898.36623578291	1354.10096309617	1544.26527268674	6.89614772435317e-55	1.10440568587126e-53	2.48560500828156e-16	5.3021902504357e-20	0.0242399334638168
ACAP3|116983	865.867921471612	488.873404690268	376.994516781345	5.24061061326064e-23	2.55206300998231e-22	9.41375684426997e-10	5.40761432889967e-19	0.0577427131358903
ACAT1|38	750.239143468007	1398.97248600963	-648.733342541626	3.16132900358368e-23	1.56209977792001e-22	1.6206699891241e-24	7.36226925794705e-20	0.289990034757597
ACAT2|39	1140.73959919503	718.439309978293	422.300289216733	4.32629431638648e-13	1.15564856374877e-12	5.63529844688455e-07	5.01056396163604e-21	1.58321335176339e-05
ACBD3|64746	1876.39521761365	1480.60139294591	395.793824667743	9.24025503772201e-17	3.07225386525458e-16	1.1968607193692e-07	2.85180137236723e-29	0.00158284540839325
ACBD4|79777	136.173032841779	258.219511286637	-122.046478444857	4.19842402125779e-18	1.5138363818132e-17	8.01114846487325e-20	9.54614892934745e-21	0.0390300368797726
ACBD5|91452	658.967656177336	827.571274817846	-168.60361864051	7.97593498322374e-10	1.77780828510006e-09	1.03233806686343e-09	1.07292758001549e-16	0.737540108085039
ACBD6|84320	590.117843565946	339.236834466986	250.88100909896	1.96088151257672e-47	2.50834008315967e-46	3.59639774949647e-20	3.87456623371113e-19	0.845187466114937
ACBD7|414149	51.6443459779955	26.9699324785228	24.6744134994727	1.14706886804371e-06	2.1010322892145e-06	0.0169269636375394	8.77693942574047e-35	3.56947769800227e-08
ACCN1|40	4.16254195707222	2.7802357443659	1.38230621270632	0.206906312740004	0.237437454969818	0.00163329607769885	5.19065334186229e-43	1.53347317177788e-05
ACCN2|41	196.626575113147	39.939368976004	156.687206137143	4.16280900497399e-62	8.27363327019564e-61	9.76330456908392e-22	3.64897998307859e-20	3.12312258088547e-06
ACCN3|9311	19.68877021298	12.9883099617847	6.70046025119529	0.00244951432246853	0.00348565141077083	0.770255946239667	2.58363363431687e-37	0.00017904374761835
ACCN4|55515	5.01750744799516	3.0455196789103	1.97198776908487	0.000342559754228212	0.000521626812583211	0.0927715861617414	2.56307615241761e-34	3.65388503705324e-06
ACCN5|51802	0.39575540904415	0.0393011332685935	0.356454275775556	3.38817544883804e-15	1.02903299023807e-14	0.000400287433675405	2.692192986625e-33	8.03795238722876e-15
