	Estimate	Std. Error	t value	Pr(>|t|)	idx	beta	pval	cilb	ciub	i2	tau2	Symbol	coef	exp(coef)	se(coef)	z	Pr(>|z|)
ENSG00000168078.8	0.112907715739368	0.00764362167455422	14.7714945279461	2.04280429100267e-42	1160	2.74949285758073	1.97517466689234e-14	2.04526622092747	3.45371949423399	97.6342423251211	2.65680027954731	PBK	0.416338304380249	1.51639878645621	0.154990234480939	2.68622281767985	0.00722648795909615
ENSG00000169684.12	0.0645145531082217	0.00972723926520779	6.63236005091148	7.30686710301313e-11	1203	1.50012172405388	6.88046029260265e-12	1.07153064689385	1.9287128012139	96.4355136765716	0.933469442679362	CHRNA5	0.536116901131421	1.70935635851808	0.155432427130361	3.44919596913828	0.000562258491689881
ENSG00000141469.15	-0.0915506036359888	0.00635117358900268	-14.4147538014884	9.8261049131311e-41	1218	-1.75563391791524	9.38226986926098e-11	-2.28692935214639	-1.22433848368409	96.6313154694515	1.52074393645084	SLC14A1	-0.561484968966848	0.570361465599721	0.159415141104221	-3.52215583210985	0.000428052446183344
ENSG00000166788.8	0.237999719841079	0.0305980766236302	7.77825752803289	3.16373564103494e-14	1308	0.548350279826179	6.44899937136367e-26	0.446261320324948	0.650439239327411	93.2611193918514	0.051152819862716	SAAL1	0.626074269577675	1.87025403564345	0.157890118922859	3.9652530117072	7.33181358728754e-05
ENSG00000269399.2	0.0801568765221754	0.00962987287208491	8.32377307436055	5.63590301622709e-16	1428	0.83065831725152	2.87233004098168e-22	0.662902550056543	0.998414084446497	86.8577623836375	0.123938363346743	NA	0.710485357062129	2.03497871028237	0.158559856597673	4.48086528524621	7.43410260786065e-06
ENSG00000133422.11	0.272271475493524	0.0349080118724984	7.79968439589157	2.71172477030138e-14	1450	0.492291814444675	3.17954450652812e-13	0.359873581808129	0.624710047081221	97.547218231646	0.0959558725092928	MORC2	0.409007382133501	1.50532283293866	0.154150696657811	2.65329570998585	0.0079710005065568
ENSG00000180628.13	-0.158179336073357	0.0238758551324036	-6.62507521494719	7.65094377319246e-11	1538	-0.570678861165228	5.80796388385794e-29	-0.670826466760813	-0.470531255569644	90.9462720312614	0.0490809714055956	PCGF5	-0.712510871637383	0.490411290473206	0.157043822742864	-4.53701940765931	5.70548578517616e-06
ENSG00000126787.11	0.134418517240374	0.00667179398486193	20.1472823569441	1.54886395228136e-69	1581	2.92777335162189	1.66655082512055e-15	2.20723362692073	3.64831307632305	97.9743700985326	2.81778955074672	DLGAP5	0.559323217804587	1.74948807716135	0.15702545770213	3.56199068603001	0.00036805344439119
ENSG00000112742.8	0.145991484583091	0.0099852266421295	14.6207482128775	1.05538857859485e-41	1778	2.41925695535574	8.54614154469056e-15	1.80815637324529	3.03035753746619	98.1183420642356	2.05559129806565	TTK	0.498537221203948	1.64631131922742	0.156595269333541	3.18360333186111	0.00145454187091938
ENSG00000173113.5	0.163700439207136	0.0204020331629297	8.02373164967585	5.30271821598913e-15	1935	0.444274815594255	2.43258965475026e-12	0.320006701051875	0.568542930136636	92.4796933869112	0.0758316854909057	TRMT112	0.521505339740145	1.68456157949811	0.158110628332732	3.29835726566512	0.000972523096244711
ENSG00000136271.9	0.243656767910772	0.0247834932197634	9.83141342304683	2.87288098449438e-21	1950	0.530747355921798	1.46378932133488e-13	0.389991162228531	0.671503549615065	97.3394182566353	0.108649289007619	DDX56	0.600206451897899	1.82249501910925	0.158117940693565	3.79594149319911	0.000147084186168962
ENSG00000036672.14	-0.0851091508483401	0.0070951268731619	-11.9954374840392	6.6313144457852e-30	2274	-1.69318954311943	3.78598890681503e-14	-2.13168426924562	-1.25469481699323	96.7125932891444	1.02136298804392	USP2	-0.487794059738344	0.613979303082181	0.157693706912777	-3.09330073652305	0.00197943432716328
ENSG00000131381.11	-0.204769632589705	0.0305434908941308	-6.70419872107851	4.63121531166534e-11	2344	-0.407558329508523	5.87276992630202e-11	-0.529569463184784	-0.285547195832261	95.5937632097461	0.0755676763952143	RBSN	-0.666905191359542	0.513294670975981	0.159804685474207	-4.17325180034965	3.00282755513815e-05
ENSG00000113638.11	-0.15037267659873	0.0217963676565803	-6.89897871828806	1.31811425105896e-11	2397	-0.42147659292604	4.94186414323149e-11	-0.547160384073584	-0.295792801778497	92.3944167761243	0.0765975333631052	TTC33	-0.59455410009755	0.551808562402985	0.155744153373439	-3.81750510192152	0.000134808000372464
ENSG00000127957.15	0.116959364753302	0.0144883532718512	8.07264721937286	3.6955243416421e-15	2432	0.610540924417697	5.70041497390818e-15	0.457330162599105	0.763751686236289	90.1191334380011	0.109074227520274	NA	0.615973492820493	1.85145810371178	0.156958205816283	3.92444274969273	8.69307288746987e-05
ENSG00000077092.17	-0.0942949811788233	0.0140050653143328	-6.73291977312821	3.85504465508803e-11	2466	-0.789107152343416	7.51907824768545e-14	-0.995916947280154	-0.582297357406679	92.2453274408642	0.19784376506964	RARB	-0.584884897882005	0.557169989567365	0.158129719890873	-3.69876641965622	0.000216649863183575
ENSG00000115289.11	0.311612010554092	0.0184921131599953	16.8510763403835	1.44117776249893e-52	2705	0.586915022141235	9.45253171405692e-23	0.469745148102966	0.704084896179505	95.3020555485679	0.0721405530971541	PCGF1	0.445865203735574	1.56184092202184	0.156140016483131	2.85554730797498	0.00429627218064329
ENSG00000131747.13	0.138134391763297	0.00739048997689167	18.6908299984453	6.15268122523131e-62	2711	2.88347588622268	2.18886138609945e-16	2.19521227616569	3.57173949627966	98.2625074802646	2.66121179461265	TOP2A	0.467253990560777	1.59560662097455	0.156171868238216	2.99192162988058	0.00277227421387659
ENSG00000144580.12	0.480430018317139	0.0300662482849766	15.9790477935087	3.03112526529262e-48	2736	0.463534289468779	4.40946650580199e-16	0.3517417153366	0.575326863600957	96.8186664857243	0.0662376647988926	RQCD1	0.728254335465635	2.07146137295529	0.159682388772925	4.56064279262032	5.09972694114718e-06
ENSG00000154839.8	0.147150513531206	0.00779236612130456	18.8839322024272	6.15760040056225e-63	2788	2.57114511557337	2.09382163550638e-14	1.91195231329692	3.23033791784982	98.258898357498	2.42984608999464	SKA1	0.805443563941977	2.23768883680241	0.160832965239434	5.00795071920052	5.50126148262061e-07
ENSG00000005206.15	0.135563302536451	0.0154951624309166	8.74875001413148	2.11545241861517e-17	2909	0.460170884441033	5.44747596216434e-14	0.340246439043537	0.58009532983853	89.8175670738832	0.0691480619164445	SPPL2B	0.463214218958606	1.58917373709829	0.155294944803459	2.98280294664357	0.00285621822747049
ENSG00000215784.5	0.0538897339877407	0.00558439933504574	9.65005021212353	1.34525783991871e-20	2947	2.39428312051671	1.35619700439111e-13	1.76018058609118	3.02838565494223	92.6057709003706	1.91769365801247	FAM72D	0.625677456746205	1.86951204207002	0.158201234726407	3.95494673494965	7.65517049568336e-05
ENSG00000024526.15	0.115291849652602	0.00696563777587768	16.5515137826809	4.50257506638534e-51	2950	2.51522361457411	5.64405745398089e-14	1.85933065236402	3.17111657678421	97.5212787404813	2.34331146137578	DEPDC1	0.523205260593052	1.68742763619971	0.15622667542622	3.34901359941018	0.000810998149092207
ENSG00000105011.7	0.165331655335161	0.00838936253896982	19.7072965397753	3.15573914759243e-67	3045	2.4142222703726	3.59219621387298e-16	1.83374676164174	2.99469777910347	98.2679755470507	1.85603013116803	ASF1B	0.511282490487616	1.66742828516854	0.157057041287181	3.25539362194357	0.00113235307613964
ENSG00000051341.12	0.122236927929555	0.00770136407370039	15.8721139216084	1.01281486549271e-47	3082	2.39362027948115	4.81421628004271e-15	1.79458993885613	2.99265062010618	97.8507268776111	2.010200109267	POLQ	0.688795241970778	1.99131503474669	0.157755026621136	4.36623324608847	1.26407495076478e-05
ENSG00000149636.14	0.346026380039558	0.0242759804165442	14.2538580976832	5.55396367238601e-40	3125	0.934240471421499	1.54367679658001e-13	0.686239188763841	1.18224175407916	98.7230002631713	0.341889386069673	DSN1	0.455710631166456	1.57729385903915	0.15476286872379	2.94457342981782	0.00323400195907418
ENSG00000258947.5	0.0382890300780709	0.00565328872570482	6.77287715802933	2.98353976556215e-11	3143	2.51025142757578	7.94581021858578e-15	1.87691939968396	3.1435834554676	94.6097941128762	2.1152226734867	TUBB3	0.716677498411234	2.04761867995085	0.157325328115261	4.55538537244413	5.2289624303287e-06
ENSG00000115163.13	0.113207864568617	0.00652067948643532	17.3613600858804	3.89873604716756e-55	3172	2.96784115750368	1.03874150303766e-20	2.34451811483056	3.5911642001768	97.0760662365881	2.04284039229754	CENPA	0.826562404324196	2.2854487723133	0.163320883948773	5.06097189985486	4.17124695206038e-07
ENSG00000166960.15	-0.0788138228631658	0.00739694593221573	-10.65491401254	2.0207820273133e-24	3203	-2.88707405132744	6.28834016663887e-27	-3.41371995708315	-2.36042814557174	96.1311052812145	1.39498964068745	CCDC178	-0.436789503110539	0.646107420699776	0.153328408551481	-2.84871868975204	0.00438956739466477
ENSG00000160072.18	0.0870424365974642	0.0105248551192673	8.27017907715616	8.45050871483128e-16	3272	0.761715976997338	7.2383923632509e-16	0.576635836539296	0.94679611745538	91.7975837482347	0.17170595468273	ATAD3B	0.648747161178325	1.91314246779253	0.157215861029744	4.12647398887817	3.68367646822955e-05
ENSG00000070814.16	0.17480460138833	0.0201646521914444	8.66886270731206	3.95807920269299e-17	3338	0.668741765856748	1.8697329811549e-13	0.490602822208033	0.846880709505464	96.9472382350851	0.17014324114788	TCOF1	0.765711354328506	2.15052361495693	0.161892360165135	4.72975595356976	2.24789890515738e-06
ENSG00000232775.5	0.0203043139859977	0.00267671115482329	7.58554539940197	1.24689788875142e-13	3405	3.16652933671056	4.10942321205438e-15	2.37607557366139	3.95698309975973	90.5654350160889	2.79583189883799	NA	0.586263078528452	1.79725963265068	0.156596828697519	3.7437736345279	0.000181276981855022
ENSG00000106268.14	0.187700038153069	0.0143611453840484	13.0699908073875	1.39886944519325e-34	3544	1.12256986077136	6.883819032513e-24	0.904261737653356	1.34087798388936	96.02180339473	0.242993433329667	NUDT1	0.775624318088567	2.17194769021858	0.160560288042574	4.83073571643632	1.36029465489817e-06
ENSG00000094804.8	0.169209028490449	0.00853314537850443	19.8296197925677	7.21430754854331e-68	3577	2.28185000706936	8.06365660782329e-16	1.72650223659079	2.83719777754794	98.2218191747252	1.71649198133422	CDC6	0.568216936743185	1.76511692869474	0.157189166853233	3.61486066831645	0.000300509195247079
ENSG00000123737.11	0.431563060376635	0.0295678470971423	14.5956876386291	1.38561359529835e-41	3601	0.349645538681711	2.24114052406205e-15	0.263197446443043	0.436093630920379	92.4134918328858	0.035406923239835	EXOSC9	0.413112627012716	1.5115152537954	0.154101406120138	2.68078427974013	0.00734498478615965
ENSG00000221829.8	0.232395235449094	0.0218668385753503	10.627747337517	2.58388643847802e-24	3698	0.858935599653466	2.79548243492913e-14	0.637641738557197	1.08022946074974	97.7488621171112	0.261442000264427	FANCG	0.467575543833033	1.59611977600367	0.155056843954303	3.01551051800612	0.00256547040878885
ENSG00000134940.12	0.0563743623705379	0.00564419949226382	9.98801733493067	7.45222211825473e-22	3741	1.90090516954613	5.85855795602227e-15	1.42367620409013	2.37813413500213	84.8691752019652	0.995087194495785	ACRV1	0.558881376786198	1.74871525231311	0.158259351329257	3.53142719271894	0.000413323630121526
ENSG00000117724.11	0.134394209885184	0.00873606217129322	15.3838431148996	2.39467879907597e-45	3744	2.48376596217507	1.29692356178236e-19	1.94648668743244	3.0210452369177	97.6154593541964	1.58626001908912	CENPF	0.627921197351006	1.87371145158102	0.158213077733008	3.96883245271704	7.22256404919265e-05
ENSG00000120915.12	-0.118049087493084	0.010578366605254	-11.1594816003495	1.95076923982946e-26	3965	-1.36511245300081	5.23717206260964e-12	-1.75293288903541	-0.977292016966216	98.6328527595275	0.839212314057629	EPHX2	-0.584693935366255	0.557276398309991	0.156590216555623	-3.73391102092617	0.000188529123014209
ENSG00000183150.6	0.0981107722122758	0.00739730766225526	13.263037944587	1.91399801111037e-35	3977	1.77058986753648	4.76064423534461e-12	1.26856105121344	2.27261868385952	96.8463191996531	1.35269049242795	GPR19	0.501545816303637	1.65127186178528	0.155837713751117	3.21838535891663	0.00128914492248887
ENSG00000278023.3	0.0548242013835506	0.00615002656027808	8.91446579070899	5.68909690058856e-18	4086	2.68776366657276	3.52191508020123e-14	1.99256101639791	3.38296631674761	93.8580546876436	2.32690421666962	RDM1	0.527636287028404	1.69492126263104	0.156569865221072	3.36997343826921	0.000751754296473042
ENSG00000093009.8	0.158329049557798	0.00705289619907057	22.4487990591245	9.50040620215468e-82	4145	2.79327137849769	2.78632644533587e-23	2.24249944520896	3.34404331178641	97.4022697864989	1.6310566029635	CDC45	0.596213544199635	1.81523247370321	0.156448163418912	3.81093348218598	0.000138443019011075
ENSG00000090520.9	0.203637801776675	0.0262047786453878	7.77101781825261	3.3326520794043e-14	4186	0.624526242101557	6.24527388145159e-13	0.454401716891648	0.794650767311467	96.99724404174	0.152918454385903	DNAJB11	0.704098784655506	2.02202358486126	0.159863955221091	4.40436234473082	1.06095483695069e-05
ENSG00000088325.14	0.145282099155946	0.00753837656232363	19.272332438533	5.90129639133335e-65	4201	2.62864973837321	1.33758325545784e-23	2.11410815951264	3.14319131723378	97.5150718782902	1.42570257976733	TPX2	0.725997357095344	2.06679140143638	0.160030726938574	4.53661225555771	5.71650677859164e-06
ENSG00000150672.15	-0.111907786368513	0.00927053692366188	-12.0713381856969	3.15545829299008e-30	4242	-1.79921357859187	2.09674732378417e-11	-2.32560995353039	-1.27281720365335	98.7069840307583	1.59445673027749	DLG2	-0.50520437055918	0.603382249257671	0.156116313419723	-3.23607673978903	0.00121184799981613
ENSG00000196756.10	0.142653254157142	0.0143433468982476	9.94560440942624	1.07557846405055e-21	4382	0.859079747903587	6.7390096786928e-12	0.613743156008951	1.10441633979822	95.875640619453	0.316405018320736	RP4-564F22.2	1.01606493106801	2.76230349440855	0.163467501433786	6.21569989237022	5.10963799096608e-10
ENSG00000138382.12	0.187652055672466	0.026259473972363	7.1460706284506	2.56650741221348e-12	4402	0.360119292548858	2.19903155866862e-11	0.254649451953046	0.465589133144671	93.5861644059981	0.0567560529108176	METTL5	0.467812330008999	1.59649775985072	0.156149930786274	2.9959176264337	0.00273620337134018
ENSG00000176208.7	0.170664342365225	0.0134580768766905	12.6811834951557	7.31474001775193e-33	4408	1.1047411582525	1.68649913077483e-11	0.783051330022046	1.42643098648295	97.8664795142624	0.577390024815686	ATAD5	0.676851085435194	1.96767193577958	0.158620339312543	4.26711409374516	1.9801790050302e-05
ENSG00000075702.15	0.14125606672577	0.0112176011590733	12.5923595181057	1.78917137116729e-32	4561	1.73736196038715	3.77081961745049e-22	1.38548491403973	2.08923900673457	96.3631118492608	0.639317567712118	WDR62	0.654458543429317	1.92410041846194	0.156731880940539	4.17565679363986	2.97127511759249e-05
ENSG00000163156.10	0.226820441191275	0.0191575772990546	11.8397247026882	3.01601320060531e-29	4677	0.601490350022764	3.61224446378906e-11	0.423386500799295	0.779594199246233	97.272550987108	0.16990119748346	SCNM1	0.788081882206801	2.19917410311639	0.161955561692815	4.86603778202797	1.13857760866836e-06
ENSG00000185345.17	-0.0839509594970171	0.010131504323349	-8.28612976096195	7.49233239059333e-16	4733	-1.59496994762107	2.37247525793676e-14	-2.00475263975447	-1.18518725548766	98.7035591803315	0.944926147265257	PARK2	-0.605207987574722	0.545960861754547	0.157688971444805	-3.83798551052481	0.000124047799903189
ENSG00000187741.13	0.156830325994049	0.0101877327091421	15.394036187592	2.1380376008091e-45	4812	1.60661323754504	9.39048808816029e-21	1.26956904192511	1.94365743316496	96.9026447514084	0.617355536431212	FANCA	0.440971088495953	1.5542157669773	0.154796654393516	2.84871201011192	0.0043896595465797
ENSG00000100416.11	0.124582567139331	0.0179404635225809	6.94422231524421	9.80302602476332e-12	5018	0.603185179633225	3.73560697651262e-13	0.440452624474196	0.765917734792253	95.2093979948705	0.140262936790474	TRMU	0.766700267890126	2.15265134882338	0.159396498555475	4.81001951007907	1.50915564618893e-06
ENSG00000154920.13	0.154265716126657	0.00881400711991318	17.5023362277675	7.53343488252126e-56	5102	2.05195880240816	2.05558698118133e-18	1.59254892430526	2.51136868051105	98.092690904553	1.16636117422853	EME1	0.957538636113306	2.60527604278989	0.164435717251491	5.82317912506094	5.77386130654082e-09
ENSG00000165490.11	0.0971717882743866	0.0136816806093143	7.10232836514493	3.44048073784259e-12	5113	1.45938276153335	1.70484221800907e-13	1.0712831651169	1.84748235794979	96.9104266324744	0.815953713712549	DDIAS	0.488012485918494	1.62907519034564	0.155805198134402	3.13219643350744	0.00173503748421704
ENSG00000080986.11	0.176798115625821	0.00864876495268325	20.4420072221954	4.34205438862094e-71	5154	2.13531067003705	1.35385234604481e-12	1.54491516752	2.72570617255409	98.3257780089822	1.95301542221006	NDC80	0.674697602089605	1.96343914629292	0.158974286811156	4.24406748804021	2.19504289295997e-05
ENSG00000185432.11	-0.127254596995946	0.0142766041373786	-8.91350602506181	5.732837884886e-18	5190	-1.55580812265179	2.39344643386448e-13	-1.9721128327547	-1.13950341254889	98.908255244224	0.964146472761872	METTL7A	-0.757644278807255	0.468769417381969	0.161282722468706	-4.69761588352566	2.63215849544474e-06
ENSG00000153044.8	0.230408302810482	0.0132690627356475	17.3643238713075	3.76646695093466e-55	5195	1.35591077442846	1.51886243691712e-20	1.06989800261379	1.64192354624312	97.8313037967273	0.433976118620073	CENPH	0.430096545520438	1.53740594604059	0.155381418939428	2.76800500636503	0.00564005892753892
ENSG00000223705.8	0.0730840099615553	0.00912418257480417	8.00992410688624	5.86990172898987e-15	5238	0.994529058402575	1.73866935055305e-15	0.749609284110084	1.23944883269507	94.2685822953007	0.312862473910465	NA	0.688855921242341	1.99143586995851	0.157771896387017	4.36615098770548	1.26455083880739e-05
ENSG00000077312.7	0.19609622569174	0.0207778087124951	9.43777221193753	7.98398952231032e-20	5268	0.531169356421862	1.58296565401567e-15	0.400550243660606	0.661788469183117	94.8588319580666	0.0836566593580186	SNRPA	0.551384557286375	1.73565446805146	0.157565081913749	3.49940831172356	0.000466291940315185
ENSG00000148399.10	0.123812027397386	0.0183371871673722	6.75196398811309	3.41232940691309e-11	5367	0.536254038244922	2.06940987838733e-20	0.422734982909362	0.649773093580483	91.0753238659813	0.0600122113204816	DPH7	0.664691872327461	1.94389146229629	0.157700798894678	4.2148922325459	2.49897488960255e-05
ENSG00000138346.13	0.112357014040951	0.0109129869137281	10.2957160060011	5.03634461178141e-23	5509	1.26750415603657	3.3938262657701e-12	0.910588811829204	1.62441950024394	97.7688832142813	0.715935582689534	DNA2	0.827958758227022	2.28864229675249	0.160619004350728	5.1547994683063	2.53902492686168e-07
ENSG00000141378.14	0.283685267862901	0.0231429003243858	12.2579825296996	5.0206582444161e-31	5510	0.580899044179701	3.56360638811805e-17	0.44578360947229	0.716014478887113	94.2876678804474	0.0910747452342821	PTRH2	0.500424518456295	1.64942133189276	0.156591830263642	3.19572558551598	0.00139479700116603
ENSG00000163687.12	-0.0931199346394776	0.0065160138010842	-14.2909357595258	3.72924740376204e-40	5546	-2.80292707702086	2.0456989384062e-20	-3.39619692262825	-2.20965723141347	97.507381486475	1.84298157519202	DNASE1L3	-0.876913741281502	0.416065016494952	0.16192654227869	-5.41550340630542	6.11165084734386e-08
ENSG00000206195.9	0.085441976366944	0.00631985014627988	13.5196206222134	1.3282346852121e-36	5549	1.97347124663788	2.15804707800758e-14	1.46725318176323	2.47968931151252	93.4857115943632	1.18325874109572	AP000525.9	0.850936649399591	2.34183930736585	0.1622697964221	5.24396201980875	1.57164565197626e-07
ENSG00000257167.2	0.138653510140163	0.0179065481788371	7.7431735449734	4.06927175151934e-14	5595	1.09508802569638	7.40908113685599e-14	0.808160845721417	1.38201520567135	96.6845108944785	0.411906623556189	RP11-181C3.2	0.85075039332783	2.34140316619399	0.162042193939421	5.25017819522907	1.51952144366513e-07
ENSG00000174306.20	-0.257721260765156	0.0149644943062044	-17.222183088292	1.9672791034864e-54	5623	-0.686709020720506	1.04447723171864e-11	-0.884632283722461	-0.488785757718552	95.8909497913572	0.204142692661078	ZHX3	-0.469552093178797	0.625282273765434	0.157085522040512	-2.98914939505183	0.00279755308558706
ENSG00000161888.10	0.140987339257682	0.00843780528471768	16.7090060152294	7.3931515637203e-52	5929	2.22009388309662	9.1292765499942e-24	1.78715494302483	2.65303282316842	96.953772139766	0.98007274947438	SPC24	0.90373030100356	2.46879530527711	0.163264493306878	5.53537565148888	3.10562004876286e-08
ENSG00000184162.13	0.233818166758693	0.0182133121293072	12.8377620225623	1.49852569667502e-33	5944	0.843443595446809	6.93811684959238e-24	0.679405077550445	1.00748211334317	95.8372950298618	0.1420531508827	NR2C2AP	0.477247273442463	1.61163190855738	0.156664160383469	3.04630792565636	0.00231670443755671
ENSG00000172965.13	0.211285502160771	0.0098285928127388	21.4970246693835	1.12247028133979e-76	5980	1.23842073617704	1.0949465979034e-12	0.897418225501998	1.57942324685208	97.2428923060597	0.632064528871554	AC068491.1	0.414005671057803	1.51286570640894	0.154220397126798	2.68450658130138	0.00726369532110855
ENSG00000228452.1	-0.145691558542667	0.0192940097982949	-7.5511290844033	1.58838264740988e-13	6043	-0.603811308368775	7.52484446572667e-18	-0.741315793541754	-0.466306823195796	92.409468998619	0.0948907094101429	NA	-0.803690121699412	0.447673941052857	0.162015526170276	-4.96057470970249	7.0284922370805e-07
ENSG00000006634.6	0.163781976758526	0.0167000515088899	9.80727374830791	3.53240732039417e-21	6125	1.10469734669733	3.29989049428414e-14	0.819280346509911	1.39011434688474	98.0238111849791	0.453449654226544	DBF4	0.894165855117485	2.44529520802634	0.164264187701315	5.44346194767278	5.22549004176389e-08
