wgEncodeHaibTfbsGm12878SrfV0416101AlnRep1	GM12878	SRF	GM12878	None	HudsonAlpha
wgEncodeHaibTfbsGm12878Taf1Pcr1xAlnRep1	GM12878	TAF1	GM12878	None	HudsonAlpha
wgEncodeHaibTfbsGm12878Tcf12Pcr1xAlnRep1	GM12878	TCF12	GM12878	None	HudsonAlpha
wgEncodeHaibTfbsGm12878Usf1Pcr2xAlnRep1	GM12878	USF-1	GM12878	None	HudsonAlpha
wgEncodeHaibTfbsGm12878Yy1V0416101AlnRep1	GM12878	YY1_(C-20)	GM12878	None	HudsonAlpha
wgEncodeHaibTfbsGm12878Zbtb33Pcr1xAlnRep1	GM12878	ZBTB33	GM12878	None	HudsonAlpha
wgEncodeHaibTfbsGm12878Zeb1sc25388V0416102AlnRep1	GM12878	ZEB1_(SC-25388)	GM12878	None	HudsonAlpha
wgEncodeHaibTfbsGm12891Oct2Pcr1xAlnRep1	GM12891	Oct-2	GM12891	None	HudsonAlpha
wgEncodeHaibTfbsGm12891Pax5c20Pcr1xAlnRep1	GM12891	PAX5-C20	GM12891	None	HudsonAlpha
wgEncodeHaibTfbsGm12891Pol24h8Pcr1xAlnRep1	GM12891	Pol2-4H8	GM12891	None	HudsonAlpha
wgEncodeHaibTfbsGm12891Pou2f2Pcr1xAlnRep1	GM12891	POU2F2	GM12891	None	HudsonAlpha
wgEncodeHaibTfbsGm12891Pu1Pcr1xAlnRep1	GM12891	PU.1	GM12891	None	HudsonAlpha
wgEncodeHaibTfbsGm12891Taf1Pcr1xAlnRep1	GM12891	TAF1	GM12891	None	HudsonAlpha
wgEncodeHaibTfbsGm12891Yy1c20V0416101AlnRep1	GM12891	YY1_(C-20)	GM12891	None	HudsonAlpha
wgEncodeHaibTfbsGm12892Pax5c20Pcr1xAlnRep1	GM12892	PAX5-C20	GM12892	None	HudsonAlpha
wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep1	GM12892	Pol2-4H8	GM12892	None	HudsonAlpha
wgEncodeHaibTfbsGm12892Taf1V0416102AlnRep1	GM12892	TAF1	GM12892	None	HudsonAlpha
wgEncodeHaibTfbsGm12892Yy1V0416101AlnRep1	GM12892	YY1	GM12892	None	HudsonAlpha
wgEncodeHaibTfbsH1hescAtf3Pcr1xAlnRep1	H1-hESC	ATF3	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescBcl11aPcr1xAlnRep1	H1-hESC	BCL11A	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescBcl3Pcr1xAlnRep1	H1-hESC	BCL3	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescCtcfsc5916V0416102AlnRep1	H1-hESC	CTCF_(SC-5916)	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescEgr1V0416102AlnRep1	H1-hESC	Egr-1	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescGabpPcr1xAlnRep1	H1-hESC	GABP	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescHdac2sc6296V0416102AlnRep1	H1-hESC	HDAC2_(SC-6296)	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescJundV0416102AlnRep1	H1-hESC	JunD	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescNanogsc33759V0416102AlnRep1	H1-hESC	NANOG_(SC-33759)	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescNrsfV0416102AlnRep1	H1-hESC	NRSF	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescP300Pcr1xAlnRep1	H1-hESC	p300	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescPol24h8V0416102AlnRep1	H1-hESC	Pol2-4H8	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescPol2V0416102AlnRep1	H1-hESC	Pol2	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescPou5f1sc9081V0416102AlnRep1	H1-hESC	POU5F1_(SC-9081)	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescRxraV0416102AlnRep1	H1-hESC	RXRA	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescSin3ak20Pcr1xAlnRep1	H1-hESC	Sin3Ak-20	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescSix5Pcr1xAlnRep1	H1-hESC	SIX5	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescSp1Pcr1xAlnRep1	H1-hESC	SP1	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescSrfPcr1xAlnRep1	H1-hESC	SRF	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescTaf1V0416102AlnRep1	H1-hESC	TAF1	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep1	H1-hESC	TAF7_(SQ-8)	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescTcf12Pcr1xAlnRep1	H1-hESC	TCF12	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescUsf1Pcr1xAlnRep1	H1-hESC	USF-1	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsH1hescYy1c20Pcr1xAlnRep1	H1-hESC	YY1_(C-20)	H1-hESC	None	HudsonAlpha
wgEncodeHaibTfbsHct116Pol24h8V0416101AlnRep1	HCT-116	Pol2-4H8	HCT-116	None	HudsonAlpha
wgEncodeHaibTfbsHelas3GabpPcr1xAlnRep1	HeLa-S3	GABP	HeLa-S3	None	HudsonAlpha
wgEncodeHaibTfbsHelas3NrsfPcr1xAlnRep1	HeLa-S3	NRSF	HeLa-S3	None	HudsonAlpha
wgEncodeHaibTfbsHelas3Taf1Pcr1xAlnRep1	HeLa-S3	TAF1	HeLa-S3	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Atf3Pcr1xAlnRep1	HepG2	ATF3	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Bhlhe40V0416101AlnRep1	HepG2	BHLHE40	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Elf1sc631V0416101AlnRep1	HepG2	ELF1_(SC-631)	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Fosl2Pcr1xAlnRep1	HepG2	FOSL2	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Foxa1c20Pcr1xAlnRep1	HepG2	FOXA1_(C-20)	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Foxa1sc101058Pcr1xAlnRep1	HepG2	FOXA1_(SC-101058)	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Foxa2sc6554V0416101AlnRep1	HepG2	FOXA2_(SC-6554)	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2GabpPcr2xAlnRep1	HepG2	GABP	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Hdac2sc6296V0416101AlnRep1	HepG2	HDAC2_(SC-6296)	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Hey1V0416101AlnRep1	HepG2	HEY1	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Hnf4ah171Pcr1xAlnRep1	HepG2	HNF4A_(H-171)	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Hnf4gsc6558V0416101AlnRep1	HepG2	HNF4G_(SC-6558)	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2NrsfPcr2xAlnRep1	HepG2	NRSF	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2P300V0416101AlnRep1	HepG2	p300	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2RxraPcr1xAlnRep1	HepG2	RXRA	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xAlnRep1	HepG2	Sin3Ak-20	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Sp1Pcr1xAlnRep1	HepG2	SP1	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2SrfV0416101AlnRep1	HepG2	SRF	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Taf1Pcr2xAlnRep1	HepG2	TAF1	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Tcf12Pcr1xAlnRep1	HepG2	TCF12	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Usf1Pcr1xAlnRep1	HepG2	USF-1	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHepg2Zbtb33V0416101AlnRep1	HepG2	ZBTB33	HepG2	None	HudsonAlpha
wgEncodeHaibTfbsHtb11NrsfPcr2xAlnRep1	HTB-11	NRSF	HTB-11	None	HudsonAlpha
wgEncodeHaibTfbsK562Bcl3Pcr1xAlnRep1	K562	BCL3	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Bclaf1m33Pcr1xAlnRep1	K562	BCLAF1_(M33-P5B11)	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Ctcflsc98982V0416101AlnRep1	K562	CTCFL_(SC-98982)	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562E2f6h50V0416102AlnRep1	K562	E2F6_(H-50)	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Egr1V0416101AlnRep1	K562	Egr-1	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Elf1sc631V0416102AlnRep1	K562	ELF1_(SC-631)	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Ets1V0416101AlnRep1	K562	ETS1	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Fosl1sc183V0416101AlnRep1	K562	FOSL1_(SC-183)	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562GabpV0416101AlnRep1	K562	GABP	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep1	K562	GATA2_(CG2-96)	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Hdac2sc6296V0416102AlnRep1	K562	HDAC2_(SC-6296)	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Hey1Pcr1xAlnRep1	K562	HEY1	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562NrsfV0416102AlnRep1	K562	NRSF	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Pol24h8V0416101AlnRep1	K562	Pol2-4H8	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep1	K562	PU.1	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Sin3ak20V0416101AlnRep1	K562	Sin3Ak-20	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Six5Pcr1xAlnRep1	K562	SIX5	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Sp1Pcr1xAlnRep1	K562	SP1	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Sp2sc643V0416102AlnRep1	K562	SP2_(SC-643)	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562SrfV0416101AlnRep1	K562	SRF	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Taf1V0416101AlnRep1	K562	TAF1	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Taf7sq8V0416101AlnRep1	K562	TAF7_(SQ-8)	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Thap1sc98174V0416101AlnRep1	K562	THAP1_(SC-98174)	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Usf1V0416101AlnRep1	K562	USF-1	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Yy1V0416102AlnRep1	K562	YY1	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Zbtb33Pcr1xAlnRep1	K562	ZBTB33	K562	None	HudsonAlpha
wgEncodeHaibTfbsK562Zbtb7asc34508V0416101AlnRep1	K562	ZBTB7A_(SC-34508)	K562	None	HudsonAlpha
wgEncodeHaibTfbsPanc1NrsfPcr2xAlnRep1	PANC-1	NRSF	PANC-1	None	HudsonAlpha
wgEncodeHaibTfbsPfsk1NrsfPcr2xAlnRep1	PFSK-1	NRSF	PFSK-1	None	HudsonAlpha
wgEncodeHaibTfbsSknshraP300V0416102AlnRep1	SK-N-SH_RA	p300	SK-N-SH_RA	None	HudsonAlpha
wgEncodeHaibTfbsSknshraRad21V0416102AlnRep1	SK-N-SH_RA	Rad21	SK-N-SH_RA	None	HudsonAlpha
wgEncodeHaibTfbsSknshraUsf1sc8983V0416102AlnRep1	SK-N-SH_RA	USF1_(SC-8983)	SK-N-SH_RA	None	HudsonAlpha
wgEncodeHaibTfbsSknshraYy1c20V0416102AlnRep1	SK-N-SH_RA	YY1_(C-20)	SK-N-SH_RA	None	HudsonAlpha
wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dmso2AlnRep1	T-47D+DMSO_0.02pct	CTCF_(SC-5916)	T-47D	DMSO_0.02pct	HudsonAlpha
wgEncodeHaibTfbsT47dEralphaaPcr2xGen1hAlnRep1	T-47D+Genistein_100nM	ERalpha_a	T-47D	Genistein_100nM	HudsonAlpha
wgEncodeHaibTfbsT47dEralphaaV0416102Estradia1hAlnRep1	T-47D+Estradiol_10nM	ERalpha_a	T-47D	Estradiol_10nM	HudsonAlpha
wgEncodeHaibTfbsT47dFoxa1c20V0416102Dmso2AlnRep1	T-47D+DMSO_0.02pct	FOXA1_(C-20)	T-47D	DMSO_0.02pct	HudsonAlpha
wgEncodeHaibTfbsT47dGata3sc268V0416102Dmso2AlnRep1	T-47D+DMSO_0.02pct	GATA3_(SC-268)	T-47D	DMSO_0.02pct	HudsonAlpha
wgEncodeHaibTfbsT47dP300V0416102Dmso2AlnRep1	T-47D+DMSO_0.02pct	p300	T-47D	DMSO_0.02pct	HudsonAlpha
wgEncodeHaibTfbsU87NrsfPcr2xAlnRep1	U87	NRSF	U87	None	HudsonAlpha
wgEncodeOpenChromChipFibroblCtcfAlnRep1	Fibrobl	CTCF	Fibrobl	None	UT-A
wgEncodeOpenChromChipGlioblaCtcfAlnRep1	Gliobla	CTCF	Gliobla	None	UT-A
wgEncodeOpenChromChipGlioblaPol2AlnRep1	Gliobla	Pol2	Gliobla	None	UT-A
wgEncodeOpenChromChipGm12878CmycAlnRep1	GM12878	c-Myc	GM12878	None	UT-A
wgEncodeOpenChromChipHepg2CmycAlnRep1	HepG2	c-Myc	HepG2	None	UT-A
wgEncodeOpenChromChipMcf7CmycEstroAlnRep1	MCF-7+estrogen	c-Myc	MCF-7	estrogen	UT-A
wgEncodeOpenChromChipMcf7CmycVehAlnRep1	MCF-7+vehicle	c-Myc	MCF-7	vehicle	UT-A
wgEncodeOpenChromChipMcf7CtcfAlnRep1	MCF-7	CTCF	MCF-7	None	UT-A
wgEncodeOpenChromChipMcf7CtcfEstroAlnRep1	MCF-7+estrogen	CTCF	MCF-7	estrogen	UT-A
wgEncodeOpenChromChipMcf7CtcfVehAlnRep1	MCF-7+vehicle	CTCF	MCF-7	vehicle	UT-A
wgEncodeOpenChromChipMcf7Pol2AlnRep1	MCF-7	Pol2	MCF-7	None	UT-A
wgEncodeOpenChromChipProgfibCtcfAlnRep1	ProgFib	CTCF	ProgFib	None	UT-A
wgEncodeOpenChromChipProgfibPol2AlnRep1	ProgFib	Pol2	ProgFib	None	UT-A
wgEncodeSydhTfbsGm10847NfkbIggrabAlnRep1	GM10847	NFKB	GM10847	None	Stanford
wgEncodeSydhTfbsGm12878Brca1cIggmusAlnRep1	GM12878	BRCA1_(C-1863)	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878CfosStdAlnRep1	GM12878	c-Fos	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Chd21250IggmusAlnRep1	GM12878	CHD2_(N-1250)	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Ctcfc20StdAlnRep1	GM12878	CTCF_(C-20)	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878EbfStdAlnRep1	GM12878	EBF	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Gcn5StdAlnRep1	GM12878	GCN5	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Irf3StdAlnRep1	GM12878	IRF3	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878JundStdAlnRep1	GM12878	JunD	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878MaxStdAlnRep1	GM12878	Max	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Nfe2hStdAlnRep1	GM12878	NF-E2_(H-230)	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878NfkbIggrabAlnRep1	GM12878	NFKB	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878NfkbTnfaStdAlnRep1	GM12878+TNFa	NFKB	GM12878	TNFa	Stanford
wgEncodeSydhTfbsGm12878Nrf1IggmusAlnRep1	GM12878	Nrf1	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878P300n15StdAlnRep1	GM12878	p300_(N-15)	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep1	GM12878	Pol2	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Pol3StdAlnRep1	GM12878	Pol3	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Rad21IggrabAlnRep1	GM12878	Rad21	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Rfx5n494IggmusAlnRep1	GM12878	RFX5_(N-494)	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Smc3ab9263IggmusAlnRep1	GM12878	SMC3_(ab9263)	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Spt20StdAlnRep1	GM12878	SPT20	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Stat1StdAlnRep1	GM12878	STAT1	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Stat3IggmusAlnRep1	GM12878	STAT3	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878TbpIggmusAlnRep1	GM12878	TBP	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Tr4StdAlnRep1	GM12878	TR4	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Usf2IggmusAlnRep1	GM12878	USF2	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878WhipIggmusAlnRep1	GM12878	WHIP	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Yy1StdAlnRep1	GM12878	YY1	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Znf143166181apStdAlnRep1	GM12878	Znf143_(16618-1-AP)	GM12878	None	Stanford
wgEncodeSydhTfbsGm12878Zzz3StdAlnRep1	GM12878	ZZZ3	GM12878	None	Stanford
wgEncodeSydhTfbsGm12891NfkbIggrabAlnRep1	GM12891	NFKB	GM12891	None	Stanford
wgEncodeSydhTfbsGm12891Pol2IggmusAlnRep1	GM12891	Pol2	GM12891	None	Stanford
wgEncodeSydhTfbsGm12892NfkbIggrabAlnRep1	GM12892	NFKB	GM12892	None	Stanford
wgEncodeSydhTfbsGm12892Pol2IggmusAlnRep1	GM12892	Pol2	GM12892	None	Stanford
wgEncodeSydhTfbsGm15510NfkbIggrabAlnRep1	GM15510	NFKB	GM15510	None	Stanford
wgEncodeSydhTfbsGm15510Pol2IggmusAlnRep1	GM15510	Pol2	GM15510	None	Stanford
wgEncodeSydhTfbsGm18505NfkbIggrabAlnRep1	GM18505	NFKB	GM18505	None	Stanford
wgEncodeSydhTfbsGm18505Pol2IggmusAlnRep1	GM18505	Pol2	GM18505	None	Stanford
wgEncodeSydhTfbsGm18526NfkbIggrabAlnRep1	GM18526	NFKB	GM18526	None	Stanford
wgEncodeSydhTfbsGm18526Pol2IggmusAlnRep1	GM18526	Pol2	GM18526	None	Stanford
wgEncodeSydhTfbsGm18951NfkbIggrabAlnRep1	GM18951	NFKB	GM18951	None	Stanford
wgEncodeSydhTfbsGm18951Pol2IggmusAlnRep1	GM18951	Pol2	GM18951	None	Stanford
wgEncodeSydhTfbsGm19099NfkbIggrabAlnRep1	GM19099	NFKB	GM19099	None	Stanford
wgEncodeSydhTfbsGm19099Pol2IggmusAlnRep1	GM19099	Pol2	GM19099	None	Stanford
wgEncodeSydhTfbsGm19193NfkbIggrabAlnRep1	GM19193	NFKB	GM19193	None	Stanford
wgEncodeSydhTfbsGm19193Pol2IggmusAlnRep1	GM19193	Pol2	GM19193	None	Stanford
wgEncodeSydhTfbsH1hescCjunIggrabAlnRep1	H1-hESC	c-Jun	H1-hESC	None	Stanford
