wgEncodeAwgTfbsBroadHmecCtcfUniPk	HMEC+Broad+CTCF	CTCF	CTCF	HMEC	None	Broad
wgEncodeAwgTfbsBroadHmecEzh239875UniPk	HMEC+Broad+EZH2_(39875)	EZH2	EZH2_(39875)	HMEC	None	Broad
wgEncodeAwgTfbsBroadHsmmCtcfUniPk	HSMM+Broad+CTCF	CTCF	CTCF	HSMM	None	Broad
wgEncodeAwgTfbsBroadHsmmEzh239875UniPk	HSMM+Broad+EZH2_(39875)	EZH2	EZH2_(39875)	HSMM	None	Broad
wgEncodeAwgTfbsBroadHsmmtCtcfUniPk	HSMMtube+Broad+CTCF	CTCF	CTCF	HSMMtube	None	Broad
wgEncodeAwgTfbsBroadHsmmtEzh239875UniPk	HSMMtube+Broad+EZH2_(39875)	EZH2	EZH2_(39875)	HSMMtube	None	Broad
wgEncodeAwgTfbsBroadHuvecCtcfUniPk	HUVEC+Broad+CTCF	CTCF	CTCF	HUVEC	None	Broad
wgEncodeAwgTfbsBroadHuvecEzh239875UniPk	HUVEC+Broad+EZH2_(39875)	EZH2	EZH2_(39875)	HUVEC	None	Broad
wgEncodeAwgTfbsBroadHuvecPol2bUniPk	HUVEC+Broad+Pol2(b)	POLR2A	Pol2(b)	HUVEC	None	Broad
wgEncodeAwgTfbsBroadK562Chd1a301218aUniPk	K562+Broad+CHD1_(A301-218A)	CHD1	CHD1_(A301-218A)	K562	None	Broad
wgEncodeAwgTfbsBroadK562CtcfUniPk	K562+Broad+CTCF	CTCF	CTCF	K562	None	Broad
wgEncodeAwgTfbsBroadK562Ezh239875UniPk	K562+Broad+EZH2_(39875)	EZH2	EZH2_(39875)	K562	None	Broad
wgEncodeAwgTfbsBroadK562Hdac1sc6298UniPk	K562+Broad+HDAC1_(SC-6298)	HDAC1	HDAC1_(SC-6298)	K562	None	Broad
wgEncodeAwgTfbsBroadK562Hdac2a300705aUniPk	K562+Broad+HDAC2_(A300-705A)	HDAC2	HDAC2_(A300-705A)	K562	None	Broad
wgEncodeAwgTfbsBroadK562Hdac6a301341aUniPk	K562+Broad+HDAC6_(A301-341A)	HDAC6	HDAC6_(A301-341A)	K562	None	Broad
wgEncodeAwgTfbsBroadK562P300UniPk	K562+Broad+p300	EP300	p300	K562	None	Broad
wgEncodeAwgTfbsBroadK562Phf8a301772aUniPk	K562+Broad+PHF8_(A301-772A)	PHF8	PHF8_(A301-772A)	K562	None	Broad
wgEncodeAwgTfbsBroadK562Plu1UniPk	K562+Broad+PLU1	KDM5B	PLU1	K562	None	Broad
wgEncodeAwgTfbsBroadK562Pol2bUniPk	K562+Broad+Pol2(b)	POLR2A	Pol2(b)	K562	None	Broad
wgEncodeAwgTfbsBroadK562Rbbp5a300109aUniPk	K562+Broad+RBBP5_(A300-109A)	RBBP5	RBBP5_(A300-109A)	K562	None	Broad
wgEncodeAwgTfbsBroadK562Sap3039731UniPk	K562+Broad+SAP30_(39731)	SAP30	SAP30_(39731)	K562	None	Broad
wgEncodeAwgTfbsBroadNhaCtcfUniPk	NH-A+Broad+CTCF	CTCF	CTCF	NH-A	None	Broad
wgEncodeAwgTfbsBroadNhaEzh239875UniPk	NH-A+Broad+EZH2_(39875)	EZH2	EZH2_(39875)	NH-A	None	Broad
wgEncodeAwgTfbsBroadNhdfadCtcfUniPk	NHDF-Ad+Broad+CTCF	CTCF	CTCF	NHDF-Ad	None	Broad
wgEncodeAwgTfbsBroadNhdfadEzh239875UniPk	NHDF-Ad+Broad+EZH2_(39875)	EZH2	EZH2_(39875)	NHDF-Ad	None	Broad
wgEncodeAwgTfbsBroadNhekCtcfUniPk	NHEK+Broad+CTCF	CTCF	CTCF	NHEK	None	Broad
wgEncodeAwgTfbsBroadNhekEzh239875UniPk	NHEK+Broad+EZH2_(39875)	EZH2	EZH2_(39875)	NHEK	None	Broad
wgEncodeAwgTfbsBroadNhekPol2bUniPk	NHEK+Broad+Pol2(b)	POLR2A	Pol2(b)	NHEK	None	Broad
wgEncodeAwgTfbsBroadNhlfCtcfUniPk	NHLF+Broad+CTCF	CTCF	CTCF	NHLF	None	Broad
wgEncodeAwgTfbsBroadNhlfEzh239875UniPk	NHLF+Broad+EZH2_(39875)	EZH2	EZH2_(39875)	NHLF	None	Broad
wgEncodeAwgTfbsBroadOsteoblCtcfUniPk	Osteobl+Broad+CTCF	CTCF	CTCF	Osteobl	None	Broad
wgEncodeAwgTfbsHaibA549Atf3V0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+ATF3	ATF3	ATF3	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Bcl3V0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+BCL3	BCL3	BCL3	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Creb1sc240V0416102Dex100nmUniPk	A549+DEX_100nM+HudsonAlpha+CREB1_(SC-240)	CREB1	CREB1_(SC-240)	A549	DEX_100nM	HudsonAlpha
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xDex100nmUniPk	A549+DEX_100nM+HudsonAlpha+CTCF_(SC-5916)	CTCF	CTCF_(SC-5916)	A549	DEX_100nM	HudsonAlpha
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xEtoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+CTCF_(SC-5916)	CTCF	CTCF_(SC-5916)	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Elf1V0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+ELF1_(SC-631)	ELF1	ELF1_(SC-631)	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+ETS1	ETS1	ETS1	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Fosl2V0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+FOSL2	FOSL2	FOSL2	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Foxa1V0416102Dex100nmUniPk	A549+DEX_100nM+HudsonAlpha+FOXA1_(SC-101058)	FOXA1	FOXA1_(SC-101058)	A549	DEX_100nM	HudsonAlpha
wgEncodeAwgTfbsHaibA549GabpV0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+GABP	GABPA	GABP	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549GrPcr1xDex500pmUniPk	A549+DEX_500pM+HudsonAlpha+GR	NR3C1	GR	A549	DEX_500pM	HudsonAlpha
wgEncodeAwgTfbsHaibA549GrPcr1xDex50nmUniPk	A549+DEX_50nM+HudsonAlpha+GR	NR3C1	GR	A549	DEX_50nM	HudsonAlpha
wgEncodeAwgTfbsHaibA549GrPcr1xDex5nmUniPk	A549+DEX_5nM+HudsonAlpha+GR	NR3C1	GR	A549	DEX_5nM	HudsonAlpha
wgEncodeAwgTfbsHaibA549GrPcr2xDex100nmUniPk	A549+DEX_100nM+HudsonAlpha+GR	NR3C1	GR	A549	DEX_100nM	HudsonAlpha
wgEncodeAwgTfbsHaibA549NrsfV0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+NRSF	REST	NRSF	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549P300V0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+p300	EP300	p300	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Pol2Pcr2xDex100nmUniPk	A549+DEX_100nM+HudsonAlpha+Pol2	POLR2A	Pol2	A549	DEX_100nM	HudsonAlpha
wgEncodeAwgTfbsHaibA549Pol2Pcr2xEtoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+Pol2	POLR2A	Pol2	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Sin3ak20V0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+Sin3Ak-20	SIN3AK20	Sin3Ak-20	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Six5V0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+SIX5	SIX5	SIX5	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Taf1V0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+TAF1	TAF1	TAF1	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Tcf12V0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+TCF12	TCF12	TCF12	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Usf1Pcr1xDex100nmUniPk	A549+DEX_100nM+HudsonAlpha+USF-1	USF1	USF-1	A549	DEX_100nM	HudsonAlpha
wgEncodeAwgTfbsHaibA549Usf1Pcr1xEtoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+USF-1	USF1	USF-1	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Usf1V0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+USF-1	USF1	USF-1	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+YY1_(SC-281)	YY1	YY1_(SC-281)	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibA549Zbtb33V0422111Etoh02UniPk	A549+EtOH_0.02pct+HudsonAlpha+ZBTB33	ZBTB33	ZBTB33	A549	EtOH_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibEcc1CtcfcV0416102Dm002p1hUniPk	ECC-1+DMSO_0.02pct+HudsonAlpha+CTCF_(SC-5916)	CTCF	CTCF_(SC-5916)	ECC-1	DMSO_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibEcc1EraaV0416102Bpa1hUniPk	ECC-1+BPA_100nM+HudsonAlpha+ERalpha_a	ESR1	ERalpha_a	ECC-1	BPA_100nM	HudsonAlpha
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk	ECC-1+Estradiol_10nM+HudsonAlpha+ERalpha_a	ESR1	ERalpha_a	ECC-1	Estradiol_10nM	HudsonAlpha
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Gen1hUniPk	ECC-1+Genistein_100nM+HudsonAlpha+ERalpha_a	ESR1	ERalpha_a	ECC-1	Genistein_100nM	HudsonAlpha
wgEncodeAwgTfbsHaibEcc1Foxa1sc6553V0416102Dm002p1hUniPk	ECC-1+DMSO_0.02pct+HudsonAlpha+FOXA1_(SC-6553)	FOXA1	FOXA1_(SC-6553)	ECC-1	DMSO_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibEcc1GrV0416102Dex100nmUniPk	ECC-1+DEX_100nM+HudsonAlpha+GR	NR3C1	GR	ECC-1	DEX_100nM	HudsonAlpha
wgEncodeAwgTfbsHaibEcc1Pol2V0416102Dm002p1hUniPk	ECC-1+DMSO_0.02pct+HudsonAlpha+Pol2	POLR2A	Pol2	ECC-1	DMSO_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Atf2sc81188V0422111UniPk	GM12878+HudsonAlpha+ATF2_(SC-81188)	ATF2	ATF2_(SC-81188)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Atf3Pcr1xUniPk	GM12878+HudsonAlpha+ATF3	ATF3	ATF3	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878BatfPcr1xUniPk	GM12878+HudsonAlpha+BATF	BATF	BATF	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Bcl11aPcr1xUniPk	GM12878+HudsonAlpha+BCL11A	BCL11A	BCL11A	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Bcl3V0416101UniPk	GM12878+HudsonAlpha+BCL3	BCL3	BCL3	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Bclaf101388V0416101UniPk	GM12878+HudsonAlpha+BCLAF1_(SC-101388)	BCLAF1	BCLAF1_(SC-101388)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Cebpbsc150V0422111UniPk	GM12878+HudsonAlpha+CEBPB_(SC-150)	CEBPB	CEBPB_(SC-150)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Ebf1sc137065Pcr1xUniPk	GM12878+HudsonAlpha+EBF1_(SC-137065)	EBF1	EBF1_(SC-137065)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk	GM12878+HudsonAlpha+Egr-1	EGR1	Egr-1	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Elf1sc631V0416101UniPk	GM12878+HudsonAlpha+ELF1_(SC-631)	ELF1	ELF1_(SC-631)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Ets1Pcr1xUniPk	GM12878+HudsonAlpha+ETS1	ETS1	ETS1	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Foxm1sc502V0422111UniPk	GM12878+HudsonAlpha+FOXM1_(SC-502)	FOXM1	FOXM1_(SC-502)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878GabpPcr2xUniPk	GM12878+HudsonAlpha+GABP	GABPA	GABP	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk	GM12878+HudsonAlpha+IRF4_(SC-6059)	IRF4	IRF4_(SC-6059)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Mef2aPcr1xUniPk	GM12878+HudsonAlpha+MEF2A	MEF2A	MEF2A	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Mef2csc13268V0416101UniPk	GM12878+HudsonAlpha+MEF2C_(SC-13268)	MEF2C	MEF2C_(SC-13268)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Mta3sc81325V0422111UniPk	GM12878+HudsonAlpha+MTA3_(SC-81325)	MTA3	MTA3_(SC-81325)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Nfatc1sc17834V0422111UniPk	GM12878+HudsonAlpha+NFATC1_(SC-17834)	NFATC1	NFATC1_(SC-17834)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Nficsc81335V0422111UniPk	GM12878+HudsonAlpha+NFIC_(SC-81335)	NFIC	NFIC_(SC-81335)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878NrsfPcr1xUniPk	GM12878+HudsonAlpha+NRSF	REST	NRSF	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878P300Pcr1xUniPk	GM12878+HudsonAlpha+p300	EP300	p300	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk	GM12878+HudsonAlpha+PAX5-C20	PAX5	PAX5-C20	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk	GM12878+HudsonAlpha+PAX5-N19	PAX5	PAX5-N19	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Pbx3Pcr1xUniPk	GM12878+HudsonAlpha+Pbx3	PBX3	Pbx3	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Pmlsc71910V0422111UniPk	GM12878+HudsonAlpha+PML_(SC-71910)	PML	PML_(SC-71910)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Pol24h8Pcr1xUniPk	GM12878+HudsonAlpha+Pol2-4H8	POLR2A	Pol2-4H8	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Pol2Pcr2xUniPk	GM12878+HudsonAlpha+Pol2	POLR2A	Pol2	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk	GM12878+HudsonAlpha+POU2F2	POU2F2	POU2F2	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk	GM12878+HudsonAlpha+PU.1	SPI1	PU.1	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Rad21V0416101UniPk	GM12878+HudsonAlpha+Rad21	RAD21	Rad21	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Runx3sc101553V0422111UniPk	GM12878+HudsonAlpha+RUNX3_(SC-101553)	RUNX3	RUNX3_(SC-101553)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878RxraPcr1xUniPk	GM12878+HudsonAlpha+RXRA	RXRA	RXRA	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Six5Pcr1xUniPk	GM12878+HudsonAlpha+SIX5	SIX5	SIX5	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Sp1Pcr1xUniPk	GM12878+HudsonAlpha+SP1	SP1	SP1	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878SrfPcr2xUniPk	GM12878+HudsonAlpha+SRF	SRF	SRF	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Stat5asc74442V0422111UniPk	GM12878+HudsonAlpha+STAT5A_(SC-74442)	STAT5A	STAT5A_(SC-74442)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Taf1Pcr1xUniPk	GM12878+HudsonAlpha+TAF1	TAF1	TAF1	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Tcf12Pcr1xUniPk	GM12878+HudsonAlpha+TCF12	TCF12	TCF12	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Tcf3Pcr1xUniPk	GM12878+HudsonAlpha+TCF3_(SC-349)	TCF3	TCF3_(SC-349)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Usf1Pcr2xUniPk	GM12878+HudsonAlpha+USF-1	USF1	USF-1	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk	GM12878+HudsonAlpha+YY1_(SC-281)	YY1	YY1_(SC-281)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Zbtb33Pcr1xUniPk	GM12878+HudsonAlpha+ZBTB33	ZBTB33	ZBTB33	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk	GM12878+HudsonAlpha+ZEB1_(SC-25388)	ZEB1	ZEB1_(SC-25388)	GM12878	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12891Pax5c20V0416101UniPk	GM12891+HudsonAlpha+PAX5-C20	PAX5	PAX5-C20	GM12891	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12891Pol24h8Pcr1xUniPk	GM12891+HudsonAlpha+Pol2-4H8	POLR2A	Pol2-4H8	GM12891	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12891Pol2Pcr1xUniPk	GM12891+HudsonAlpha+Pol2	POLR2A	Pol2	GM12891	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12891Pou2f2Pcr1xUniPk	GM12891+HudsonAlpha+POU2F2	POU2F2	POU2F2	GM12891	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk	GM12891+HudsonAlpha+PU.1	SPI1	PU.1	GM12891	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12891Taf1Pcr1xUniPk	GM12891+HudsonAlpha+TAF1	TAF1	TAF1	GM12891	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12891Yy1sc281V0416101UniPk	GM12891+HudsonAlpha+YY1_(SC-281)	YY1	YY1_(SC-281)	GM12891	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk	GM12892+HudsonAlpha+PAX5-C20	PAX5	PAX5-C20	GM12892	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12892Pol24h8V0416102UniPk	GM12892+HudsonAlpha+Pol2-4H8	POLR2A	Pol2-4H8	GM12892	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12892Pol2V0416102UniPk	GM12892+HudsonAlpha+Pol2	POLR2A	Pol2	GM12892	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12892Taf1V0416102UniPk	GM12892+HudsonAlpha+TAF1	TAF1	TAF1	GM12892	None	HudsonAlpha
wgEncodeAwgTfbsHaibGm12892Yy1V0416101UniPk	GM12892+HudsonAlpha+YY1	YY1	YY1	GM12892	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescAtf2sc81188V0422111UniPk	H1-hESC+HudsonAlpha+ATF2_(SC-81188)	ATF2	ATF2_(SC-81188)	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk	H1-hESC+HudsonAlpha+ATF3	ATF3	ATF3	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescBcl11aPcr1xUniPk	H1-hESC+HudsonAlpha+BCL11A	BCL11A	BCL11A	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk	H1-hESC+HudsonAlpha+CTCF_(SC-5916)	CTCF	CTCF_(SC-5916)	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescEgr1V0416102UniPk	H1-hESC+HudsonAlpha+Egr-1	EGR1	Egr-1	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescFosl1sc183V0416102UniPk	H1-hESC+HudsonAlpha+FOSL1_(SC-183)	FOSL1	FOSL1_(SC-183)	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescGabpPcr1xUniPk	H1-hESC+HudsonAlpha+GABP	GABPA	GABP	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescHdac2sc6296V0416102UniPk	H1-hESC+HudsonAlpha+HDAC2_(SC-6296)	HDAC2	HDAC2_(SC-6296)	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk	H1-hESC+HudsonAlpha+JunD	JUND	JunD	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescNanogsc33759V0416102UniPk	H1-hESC+HudsonAlpha+NANOG_(SC-33759)	NANOG	NANOG_(SC-33759)	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescNrsfV0416102UniPk	H1-hESC+HudsonAlpha+NRSF	REST	NRSF	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescP300V0416102UniPk	H1-hESC+HudsonAlpha+p300	EP300	p300	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescPol24h8V0416102UniPk	H1-hESC+HudsonAlpha+Pol2-4H8	POLR2A	Pol2-4H8	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescPol2V0416102UniPk	H1-hESC+HudsonAlpha+Pol2	POLR2A	Pol2	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescPou5f1sc9081V0416102UniPk	H1-hESC+HudsonAlpha+POU5F1_(SC-9081)	POU5F1	POU5F1_(SC-9081)	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescRad21V0416102UniPk	H1-hESC+HudsonAlpha+Rad21	RAD21	Rad21	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescRxraV0416102UniPk	H1-hESC+HudsonAlpha+RXRA	RXRA	RXRA	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescSin3ak20Pcr1xUniPk	H1-hESC+HudsonAlpha+Sin3Ak-20	SIN3AK20	Sin3Ak-20	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescSix5Pcr1xUniPk	H1-hESC+HudsonAlpha+SIX5	SIX5	SIX5	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescSp1Pcr1xUniPk	H1-hESC+HudsonAlpha+SP1	SP1	SP1	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescSp2V0422111UniPk	H1-hESC+HudsonAlpha+SP2_(SC-643)	SP2	SP2_(SC-643)	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescSp4v20V0422111UniPk	H1-hESC+HudsonAlpha+SP4_(V-20)	SP4	SP4_(V-20)	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescSrfPcr1xUniPk	H1-hESC+HudsonAlpha+SRF	SRF	SRF	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescTaf1V0416102UniPk	H1-hESC+HudsonAlpha+TAF1	TAF1	TAF1	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescTaf7sc101167V0416102UniPk	H1-hESC+HudsonAlpha+TAF7_(SC-101167)	TAF7	TAF7_(SC-101167)	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescTcf12Pcr1xUniPk	H1-hESC+HudsonAlpha+TCF12	TCF12	TCF12	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescTead4sc101184V0422111UniPk	H1-hESC+HudsonAlpha+TEAD4_(SC-101184)	TEAD4	TEAD4_(SC-101184)	H1-hESC	None	HudsonAlpha
